,mcg,gvh,alm,mit,erl,pox,vac,nuc,Probability0,Probability1,Probability2,Probability3,Probability4,cluster_label,Max_prob,Min_prob
731,0.6,0.54,0.54,0.53,0.5,0.0,0.52,0.27,0.7379956904668569,0.2771887470773811,0.6930861692051384,0.3346253964440655,0.505776150444317,0,0.7379956904668569,0.2771887470773811
732,0.49,0.52,0.53,0.7,0.5,0.0,0.51,0.22,0.6642402234229456,0.3052905162191297,0.6265610417434024,0.34323027929249567,0.37761827966023265,0,0.6642402234229456,0.3052905162191297
733,0.49,0.45,0.53,0.16,0.5,0.0,0.49,0.31,0.6944330909885548,0.3912894434225333,0.7340315147710516,0.5188307721537054,0.43585052173734334,2,0.7340315147710516,0.3912894434225333
734,0.51,0.46,0.57,0.25,0.5,0.0,0.53,0.22,0.7026720465498909,0.35182169054818146,0.7303269024838541,0.4493076942335573,0.4849128603292264,2,0.7303269024838541,0.35182169054818146
735,0.49,0.45,0.46,0.18,0.5,0.0,0.49,0.31,0.6805007463030064,0.3863329775362314,0.724145929553522,0.5144136148101187,0.4768964324244998,2,0.724145929553522,0.3863329775362314
736,0.52,0.46,0.51,0.18,0.5,0.0,0.5,0.22,0.7354735676733165,0.36680513557629246,0.7812431969457627,0.47962907357994566,0.49033041475559974,2,0.7812431969457627,0.36680513557629246
737,0.55,0.59,0.52,0.1,0.5,0.0,0.53,0.22,0.6289241238799829,0.2784901695257177,0.666932096165454,0.36333906359098983,0.5200730098984785,2,0.666932096165454,0.2784901695257177
738,0.39,0.58,0.5,0.1,0.5,0.0,0.51,0.25,0.6087907238747974,0.3426570902373916,0.651444623233732,0.45110012581333186,0.47051627506671495,2,0.651444623233732,0.3426570902373916
740,0.33,0.38,0.45,0.19,0.5,0.0,0.54,0.37,0.4943021950097549,0.39244426215718825,0.5276113268676145,0.5256102868103749,0.36003050555415217,2,0.5276113268676145,0.39244426215718825
741,0.61,0.46,0.44,0.47,0.5,0.0,0.5,0.37,0.6332154971773482,0.2805000095563802,0.6028390460414361,0.3531493317773683,0.5012996937186538,0,0.6332154971773482,0.2805000095563802
742,0.41,0.48,0.38,0.13,0.5,0.0,0.51,0.35,0.5462884106657386,0.3377335097320523,0.5831006945013921,0.45179167230724465,0.4183900365085187,2,0.5831006945013921,0.3377335097320523
743,0.37,0.42,0.6,0.13,0.5,0.0,0.51,0.22,0.5408583055175851,0.3935282418878114,0.5744917576797695,0.503777460304923,0.355657861442485,2,0.5744917576797695,0.3935282418878114
744,0.45,0.58,0.59,0.44,0.5,0.0,0.56,0.22,0.6457967434552456,0.296393714712903,0.6225118413297788,0.3566938571965527,0.4475927788285242,0,0.6457967434552456,0.296393714712903
746,0.28,0.46,0.26,0.18,0.5,0.0,0.39,0.22,0.41270646696162727,0.2871969891767697,0.43997060301173807,0.3665207233891056,0.31903674581673236,2,0.43997060301173807,0.2871969891767697
747,0.51,0.46,0.49,0.21,0.5,0.0,0.55,0.22,0.7067489338070572,0.3575865088739717,0.7514239657656231,0.46772918888715076,0.49470874990408387,2,0.7514239657656231,0.3575865088739717
749,0.46,0.49,0.45,0.28,0.5,0.0,0.55,0.22,0.6699250110457238,0.3378506574930274,0.6926770544616587,0.434833089052809,0.541297592069001,2,0.6926770544616587,0.3378506574930274
750,0.4,0.36,0.55,0.15,0.5,0.0,0.53,0.22,0.5517843680536407,0.4025016870276924,0.586097261019227,0.5194583029764034,0.3628426268346734,2,0.586097261019227,0.4025016870276924
751,0.67,0.46,0.58,0.3,0.5,0.0,0.57,0.27,0.6007558878371531,0.2866953743666973,0.6088204552184266,0.36521124161740676,0.5747672671054721,2,0.6088204552184266,0.2866953743666973
752,0.5,0.32,0.49,0.49,0.5,0.0,0.48,0.32,0.6566979211229884,0.3591352059171408,0.621146783063055,0.4401023002941824,0.37510429724796196,0,0.6566979211229884,0.3591352059171408
753,0.45,0.53,0.47,0.43,0.5,0.0,0.5,0.27,0.7649579879407612,0.33579793838730815,0.7429805696884112,0.4212584956403204,0.5114266192867729,0,0.7649579879407612,0.33579793838730815
755,0.56,0.68,0.52,0.39,0.5,0.0,0.36,0.22,0.5779743989814087,0.25579782583818733,0.5656790154456888,0.306495884656239,0.5639657204358319,0,0.5779743989814087,0.25579782583818733
756,0.48,0.45,0.59,0.35,0.5,0.0,0.55,0.3,0.666083395060616,0.3524045510956672,0.6638376043381138,0.44544373698078343,0.43970066165707233,0,0.666083395060616,0.3524045510956672
757,0.26,0.28,0.6,0.2,0.5,0.0,0.54,0.31,0.4372021925472505,0.3743398782346285,0.46272861531652515,0.47828679625440335,0.2803920396551676,2,0.46272861531652515,0.3743398782346285
758,0.59,0.45,0.58,0.21,0.5,0.0,0.49,0.22,0.6504139226533519,0.34467441302784274,0.6822287865013492,0.44301694120491675,0.49525831735034287,2,0.6822287865013492,0.34467441302784274
759,0.48,0.52,0.49,0.35,0.5,0.5,0.51,0.22,0.7616446755852151,0.3368057520088002,0.7664097981448622,0.4259179786084744,0.5521853910358215,2,0.7664097981448622,0.3368057520088002
760,0.59,0.58,0.47,0.61,0.5,0.0,0.44,0.3,0.6023413676276426,0.2612282028161227,0.5677467378629246,0.3081825918110038,0.47210627224087487,0,0.6023413676276426,0.2612282028161227
761,0.5,0.57,0.62,0.25,0.5,0.0,0.51,0.22,0.6736043987589151,0.31747302056071924,0.7007215329483729,0.4002283677783483,0.5200730098984785,2,0.7007215329483729,0.31747302056071924
762,0.57,0.49,0.5,0.2,0.5,0.0,0.51,0.28,0.7477243734229055,0.35218778654247224,0.7936079699535299,0.46654093463271207,0.5534596033700119,2,0.7936079699535299,0.35218778654247224
763,0.62,0.43,0.49,0.29,0.5,0.0,0.5,0.27,0.6790222367836324,0.3414440275239756,0.6944856991385707,0.44361191860155297,0.6062541845109546,2,0.6944856991385707,0.3414440275239756
764,0.45,0.41,0.49,0.14,1.0,0.0,0.53,0.3,0.6159384630799214,0.39786550499662215,0.6574441972040669,0.5291660966237173,0.41413365732826274,2,0.6574441972040669,0.39786550499662215
765,0.47,0.49,0.6,0.15,0.5,0.0,0.38,0.22,0.5858207677759928,0.33209308624636125,0.6203374389203632,0.41250511412752344,0.3780700438650255,2,0.6203374389203632,0.33209308624636125
766,0.41,0.48,0.54,0.24,0.5,0.0,0.37,0.51,0.4947620199371596,0.32470786205675467,0.513786704747591,0.41682424714455885,0.3228860079966571,2,0.513786704747591,0.32470786205675467
767,0.46,0.46,0.53,0.23,0.5,0.0,0.51,0.22,0.7082244222832594,0.3887558649161212,0.7420115126103828,0.5037452469397157,0.4800878967517841,2,0.7420115126103828,0.3887558649161212
768,0.48,0.42,0.48,0.19,0.5,0.0,0.58,0.22,0.6283201085661527,0.36136997937756576,0.6718777989536397,0.4726623965227744,0.4431769851939513,2,0.6718777989536397,0.36136997937756576
769,0.43,0.45,0.53,0.19,0.5,0.0,0.56,0.22,0.641081973406906,0.38145980403739443,0.6809478674213945,0.4965584794899594,0.42156298857800373,2,0.6809478674213945,0.38145980403739443
770,0.28,0.36,0.55,0.15,0.5,0.0,0.57,0.22,0.4701996220855559,0.35940317799299715,0.4994391407076427,0.4637999004697725,0.3091940908293517,2,0.4994391407076427,0.35940317799299715
771,0.48,0.46,0.58,0.26,0.5,0.0,0.44,0.22,0.6562379017218968,0.36395613991959513,0.6772138685718873,0.4558714257994183,0.4481282571321181,2,0.6772138685718873,0.36395613991959513
774,0.38,0.62,0.52,0.14,0.5,0.0,0.53,0.22,0.5766479954100517,0.3334132664149256,0.613863737139988,0.4349958356315526,0.4705815194667293,2,0.613863737139988,0.3334132664149256
776,0.44,0.42,0.57,0.22,0.5,0.0,0.5,0.25,0.6634034072474679,0.41694384563309905,0.6967329217905691,0.5402708986107707,0.4391938330212057,2,0.6967329217905691,0.41694384563309905
779,0.53,0.54,0.43,0.18,0.5,0.0,0.53,0.31,0.6775141907075436,0.31804232013336514,0.7208308846981935,0.42383092199345657,0.5590219648582179,2,0.7208308846981935,0.31804232013336514
780,0.38,0.45,0.37,0.19,0.5,0.0,0.52,0.3,0.5629253696167711,0.38610680227699357,0.600858754400404,0.5135268749737848,0.4311319100811805,2,0.600858754400404,0.38610680227699357
781,0.4,0.37,0.54,0.13,0.5,0.0,0.48,0.22,0.5572499517921241,0.41058561912573033,0.590083225020464,0.5306570689080531,0.3596313502466879,2,0.590083225020464,0.41058561912573033
782,0.31,0.3,0.34,0.19,0.5,0.0,0.55,0.3,0.4254498420093104,0.34400517139532316,0.4541192774871642,0.4503468056503611,0.325842488062108,2,0.4541192774871642,0.34400517139532316
783,0.5,0.42,0.57,0.49,0.5,0.0,0.48,0.27,0.744524733028519,0.3543389371495105,0.6994614930023761,0.4272482533766025,0.4023024276220527,0,0.744524733028519,0.3543389371495105
785,0.45,0.4,0.43,0.22,0.5,0.0,0.51,0.48,0.5187330918077944,0.3491994971412265,0.5483584531106309,0.46623075916437356,0.4018941580463211,2,0.5483584531106309,0.3491994971412265
786,0.47,0.54,0.53,0.77,0.5,0.0,0.52,0.36,0.5603584220953592,0.2881890509827938,0.5277332545205082,0.327387131518298,0.3224971119421858,0,0.5603584220953592,0.2881890509827938
790,0.47,0.61,0.5,0.23,0.5,0.0,0.49,0.22,0.6854314021621508,0.33807856351960464,0.721350750970406,0.4398336612877498,0.5696826661142171,2,0.721350750970406,0.33807856351960464
793,0.27,0.56,0.3,0.14,0.5,0.0,0.52,0.39,0.41637115459560314,0.2569826650986237,0.444733144678132,0.34374078394371205,0.3494687342468402,2,0.444733144678132,0.2569826650986237
794,0.4,0.39,0.33,0.17,0.5,0.0,0.51,0.31,0.5093559379909774,0.38438293393352985,0.5436794839359643,0.5125173718952895,0.39010428435076683,2,0.5436794839359643,0.38438293393352985
795,0.55,0.51,0.54,0.2,0.5,0.0,0.56,0.22,0.7110119926997434,0.3201211986957671,0.7509313809538738,0.41575996449667174,0.5047025295751075,2,0.7509313809538738,0.3201211986957671
798,0.44,0.43,0.34,0.21,0.5,0.0,0.55,0.4,0.5030882437770805,0.3275733388856382,0.533925260951194,0.4382193516687844,0.39010428435076683,2,0.533925260951194,0.3275733388856382
799,0.39,0.49,0.3,0.19,0.5,0.0,0.52,0.31,0.5462884106657386,0.3445311323738136,0.5831006945013921,0.45913055667626573,0.4183900365085187,2,0.5831006945013921,0.3445311323738136
800,0.38,0.48,0.51,0.13,0.5,0.0,0.5,0.32,0.6225654466046153,0.41034162189445755,0.6626577924847649,0.5488071019556678,0.3983373839324934,2,0.6626577924847649,0.41034162189445755
801,0.37,0.51,0.39,0.18,0.5,0.0,0.51,0.27,0.6219327618630214,0.3632303151414638,0.6637686435943269,0.48014552420008894,0.4764744488761259,2,0.6637686435943269,0.3632303151414638
802,0.27,0.49,0.36,0.26,0.5,0.0,0.49,0.26,0.5473392960290853,0.3287836855371337,0.5687077627144308,0.4286734269263338,0.44033005338173703,2,0.5687077627144308,0.3287836855371337
803,0.49,0.48,0.52,0.2,0.5,0.0,0.55,0.22,0.7177261368314823,0.35758845596869937,0.7621242358306572,0.4665365925263545,0.4753109423640916,2,0.7621242358306572,0.35758845596869937
804,0.36,0.39,0.54,0.16,0.5,0.0,0.5,0.28,0.5891422798839544,0.4448821047288164,0.6236821488162153,0.5857842245153747,0.37140731501615976,2,0.6236821488162153,0.4448821047288164
805,0.54,0.53,0.48,0.14,0.5,0.0,0.49,0.33,0.6840176365924768,0.3259592040485814,0.7255774113565747,0.43568153548163163,0.5013474353727185,2,0.7255774113565747,0.3259592040485814
806,0.37,0.48,0.5,0.26,0.5,0.0,0.52,0.39,0.6047885751767575,0.3910213103730769,0.6292448478853903,0.5177819634636995,0.4224997121564749,2,0.6292448478853903,0.3910213103730769
807,0.25,0.39,0.5,0.23,0.5,0.0,0.5,0.28,0.5542442971934667,0.4191197485865711,0.5826705313016759,0.5531931797238842,0.37140731501615976,2,0.5826705313016759,0.4191197485865711
808,0.49,0.71,0.54,0.13,0.5,0.0,0.58,0.22,0.5453377256807262,0.2543470492374335,0.579679884720228,0.3303352623681989,0.5215930653538056,2,0.579679884720228,0.2543470492374335
809,0.56,0.5,0.56,0.26,0.5,0.0,0.53,0.27,0.7369856253334244,0.329571537587415,0.7588665011587044,0.4260534027788201,0.5479525883033607,2,0.7588665011587044,0.329571537587415
810,0.41,0.53,0.41,0.15,0.5,0.0,0.54,0.25,0.6087907238747974,0.3292213135507505,0.6514446232337318,0.4334122368817336,0.4947523517730842,2,0.6514446232337318,0.3292213135507505
811,0.5,0.45,0.53,0.21,0.5,0.0,0.28,0.22,0.5905189848411412,0.35199550826854914,0.6217177860737721,0.43348173521422007,0.38570756537507334,2,0.6217177860737721,0.35199550826854914
812,0.46,0.37,0.48,0.36,0.5,0.0,0.48,0.22,0.6400893172138105,0.38646954518292104,0.6388293728713719,0.4844393979553591,0.4525930920562071,0,0.6400893172138105,0.38646954518292104
814,0.42,0.65,0.58,0.34,0.5,0.0,0.5,0.22,0.6093049183479187,0.3140928111680581,0.6103825714679668,0.39058057954229614,0.5418523082386789,2,0.6103825714679668,0.3140928111680581
815,0.45,0.47,0.53,0.15,0.5,0.0,0.52,0.27,0.6945361668722665,0.37675353721225086,0.7363993011316088,0.49585564078148503,0.44416173561729194,2,0.7363993011316088,0.37675353721225086
816,0.42,0.28,0.51,0.23,0.5,0.0,0.53,0.27,0.5826694053369478,0.41665577170137275,0.6127214979250935,0.5364236616485439,0.3900163906352904,2,0.6127214979250935,0.41665577170137275
817,0.51,0.48,0.46,0.29,0.5,0.0,0.54,0.22,0.7122921957631241,0.3295225200322515,0.7335322819394053,0.4230864014182101,0.5690505130800804,2,0.7335322819394053,0.3295225200322515
820,0.63,0.55,0.53,0.51,0.5,0.0,0.55,0.22,0.6813000817331928,0.2569213263361978,0.6408592303615865,0.30821784264459295,0.5200286172408863,0,0.6813000817331928,0.2569213263361978
821,0.55,0.63,0.54,0.16,0.5,0.0,0.45,0.27,0.6441828487573821,0.29259234033500026,0.6788368669043113,0.3805231376142256,0.5485614709863884,2,0.6788368669043113,0.29259234033500026
822,0.46,0.62,0.54,0.25,0.5,0.0,0.46,0.22,0.6473522673002752,0.32639349251152494,0.6713283050755027,0.41641372470953725,0.5418989146358592,2,0.6713283050755027,0.32639349251152494
823,0.53,0.59,0.48,0.14,0.5,0.0,0.51,0.22,0.6640286684888457,0.29586471535556913,0.7077725130673254,0.3869832398567348,0.5633883658698124,2,0.7077725130673254,0.29586471535556913
824,0.42,0.53,0.57,0.17,0.5,0.0,0.49,0.22,0.6592990208784767,0.3643420630745004,0.6986798469810617,0.4694179908743051,0.4392547231121707,2,0.6986798469810617,0.3643420630745004
825,0.52,0.46,0.56,0.2,0.5,0.0,0.5,0.22,0.7222902073084136,0.3644194326586625,0.761758312927239,0.47109057698632995,0.4758389609625593,2,0.761758312927239,0.3644194326586625
826,0.53,0.43,0.57,0.24,0.5,0.0,0.39,0.28,0.6394077963819974,0.3629651678868875,0.6615953832976853,0.45951839030044184,0.4315137365855449,2,0.6615953832976853,0.3629651678868875
827,0.33,0.35,0.56,0.19,0.5,0.0,0.5,0.22,0.5383901636888537,0.4176530082862908,0.5709794807481918,0.5363241730329196,0.3490026375709175,2,0.5709794807481918,0.4176530082862908
828,0.45,0.48,0.56,0.56,0.5,0.0,0.47,0.22,0.6823519155102501,0.34057921724999407,0.6409094459074443,0.39478861618662553,0.37427599143554946,0,0.6823519155102501,0.34057921724999407
829,0.56,0.48,0.5,0.17,0.5,0.0,0.51,0.26,0.7349885341223411,0.3446313496164083,0.7828951321988484,0.45465408969581583,0.5371024000899569,2,0.7828951321988484,0.3446313496164083
831,0.56,0.59,0.54,0.18,0.5,0.0,0.48,0.46,0.5770809852894236,0.27527925412447674,0.6081252376706281,0.3648889024558851,0.46280201281157374,2,0.6081252376706281,0.27527925412447674
832,0.33,0.39,0.52,0.09,0.5,0.0,0.47,0.28,0.5278709707259259,0.40442489463016956,0.5587976862953117,0.53204408119775,0.3327193508903067,2,0.5587976862953117,0.40442489463016956
833,0.48,0.41,0.54,0.39,0.5,0.0,0.51,0.22,0.6997416413114244,0.37085033084336033,0.6873809555348304,0.45985655771601014,0.452091161041418,0,0.6997416413114244,0.37085033084336033
834,0.3,0.3,0.46,0.32,0.5,0.0,0.45,0.22,0.4800195444620782,0.37268613341349155,0.4868691552808747,0.4591963739070763,0.37055188309707077,2,0.4868691552808747,0.37268613341349155
835,0.38,0.26,0.6,0.1,0.5,0.0,0.48,0.44,0.3927195784287779,0.3437559102416655,0.41511349441018475,0.43695112919154977,0.2464845575129332,2,0.41511349441018475,0.3437559102416655
836,0.68,0.39,0.5,0.15,0.5,0.0,0.48,0.37,0.523006006139688,0.32059568084841,0.5544106196589325,0.42789767091314046,0.4721512336374475,2,0.5544106196589325,0.32059568084841
837,0.62,0.41,0.52,0.17,0.5,0.0,0.48,0.22,0.6173629467462806,0.3433602921520583,0.6522301510224833,0.44654803865420645,0.49525831735034287,2,0.6522301510224833,0.3433602921520583
838,0.52,0.37,0.48,0.13,0.5,0.0,0.55,0.22,0.5957701267282909,0.3432677061565883,0.6346024604071334,0.4484051807978303,0.425799767049714,2,0.6346024604071334,0.3432677061565883
839,0.32,0.48,0.49,0.17,0.5,0.0,0.47,0.22,0.5915443186753756,0.3801421150796358,0.6306228068385743,0.4945026426840452,0.4014485897298914,2,0.6306228068385743,0.3801421150796358
840,0.34,0.35,0.58,0.2,0.5,0.0,0.46,0.32,0.5129994318296254,0.4324461621873452,0.5412860882992696,0.5622802452879069,0.3228860079966571,2,0.5412860882992696,0.4324461621873452
841,0.33,0.21,0.53,0.15,1.0,0.0,0.52,0.5,0.3773768298737178,0.3216476554581448,0.4001232002557139,0.412813666051695,0.24133566505729379,2,0.4001232002557139,0.3216476554581448
842,0.49,0.45,0.57,0.24,0.5,0.0,0.47,0.38,0.6352870088110802,0.3644286738909151,0.6597151876521473,0.4757286574455091,0.414593840960549,2,0.6597151876521473,0.3644286738909151
843,0.4,0.28,0.48,0.06,0.5,0.0,0.49,0.42,0.4253145100074497,0.34149995696143626,0.4525928485386361,0.4473450356252644,0.2863741992222547,2,0.4525928485386361,0.34149995696143626
844,0.51,0.39,0.56,0.25,0.5,0.0,0.51,0.33,0.661789870366658,0.3969666478639356,0.6866254007707212,0.521303266310196,0.444161735617292,2,0.6866254007707212,0.3969666478639356
845,0.45,0.45,0.52,0.17,0.5,0.0,0.54,0.22,0.6578302297178997,0.3759224081576242,0.699772074778922,0.49045643512471515,0.43440149292719865,2,0.699772074778922,0.3759224081576242
846,0.28,0.51,0.55,0.19,0.5,0.0,0.57,0.22,0.5684062670483233,0.3370437688284662,0.603682825509533,0.43669029788690233,0.37389282993339323,2,0.603682825509533,0.3370437688284662
847,0.51,0.51,0.56,0.28,0.5,0.0,0.54,0.27,0.7716409416123339,0.33619766921701405,0.7909142182885383,0.4325445657372984,0.5317581419153409,2,0.7909142182885383,0.33619766921701405
848,0.48,0.56,0.49,0.32,0.5,0.0,0.5,0.22,0.7323129214029307,0.3313663510662118,0.74462628081355,0.42229171131341553,0.5869815981047863,2,0.74462628081355,0.3313663510662118
849,0.59,0.46,0.48,0.46,0.5,0.0,0.49,0.22,0.7085412494382388,0.3082509694757404,0.6773232397260045,0.3775991592021514,0.5154258593302621,0,0.7085412494382388,0.3082509694757404
850,0.51,0.46,0.4,0.65,0.5,0.0,0.49,0.22,0.6139162466480731,0.29320732316511755,0.5805286329465692,0.33778998594505794,0.4055416753596627,0,0.6139162466480731,0.29320732316511755
851,0.37,0.44,0.51,0.56,0.5,0.0,0.5,0.38,0.5964681102455839,0.36666090333933565,0.5631625640405017,0.44960045769618484,0.3261000099459974,0,0.5964681102455839,0.36666090333933565
853,0.53,0.45,0.53,0.18,0.5,0.0,0.42,0.22,0.6649315114734717,0.35190458456726836,0.7014550646489284,0.450078667701319,0.4436693064719579,2,0.7014550646489284,0.35190458456726836
854,0.45,0.27,0.5,0.33,0.5,0.0,0.53,0.26,0.5986973682339956,0.38137405026019167,0.6067017212704495,0.4759144406129936,0.4224597521084039,2,0.6067017212704495,0.38137405026019167
855,0.36,0.33,0.38,0.15,0.5,0.0,0.55,0.36,0.4340444989320701,0.3517844360209291,0.463293095424387,0.4663232729795101,0.3324249429586148,2,0.463293095424387,0.3517844360209291
856,0.48,0.5,0.56,0.11,0.5,0.0,0.33,0.22,0.56850714754817,0.31154738212652733,0.602003696893187,0.3858877796767187,0.3668963854373025,2,0.602003696893187,0.31154738212652733
857,0.35,0.47,0.53,0.19,0.5,0.0,0.48,0.22,0.6282975661883786,0.4075835726944816,0.6653169783803774,0.5288132345949215,0.4054832151323803,2,0.6653169783803774,0.4075835726944816
858,0.48,0.48,0.56,0.18,0.5,0.0,0.58,0.22,0.6540326883367225,0.33640153522815525,0.6947039268316682,0.4348714122447931,0.4300791258529635,2,0.6947039268316682,0.33640153522815525
859,0.6,0.59,0.47,0.47,0.5,0.0,0.53,0.22,0.6653084456070529,0.2551967266090798,0.636173543759037,0.3120418098022776,0.5922233494549771,0,0.6653084456070529,0.2551967266090798
860,0.45,0.53,0.51,0.42,0.5,0.0,0.52,0.22,0.7478748316608828,0.33555925583808754,0.7306800476554121,0.41609542035065883,0.4897445081663252,0,0.7478748316608828,0.33555925583808754
861,0.29,0.4,0.41,0.48,0.5,0.0,0.53,0.3,0.5347512743779435,0.34206334813196626,0.5093834576860903,0.4267389182472334,0.36007879338774207,0,0.5347512743779435,0.34206334813196626
862,0.58,0.53,0.33,0.26,0.5,0.0,0.51,0.22,0.6135104078170884,0.2684720504528422,0.6376351953411047,0.34718875921477493,0.6043757599997832,2,0.6376351953411047,0.2684720504528422
863,0.46,0.43,0.5,0.24,0.5,0.0,0.48,0.31,0.6806202856338023,0.42511269934735224,0.7116058624554287,0.5615324675604663,0.45819705584287906,2,0.7116058624554287,0.42511269934735224
864,0.43,0.46,0.5,0.21,0.5,0.0,0.49,0.34,0.6655175183608237,0.42251619287105796,0.7041528540250794,0.5647653364564356,0.43585052173734334,2,0.7041528540250794,0.42251619287105796
865,0.61,0.55,0.51,0.26,0.5,0.0,0.52,0.22,0.6886844632286429,0.3012057059789273,0.7148466933231421,0.389383491390487,0.635218608734663,2,0.7148466933231421,0.3012057059789273
866,0.5,0.62,0.52,0.3,0.5,0.0,0.56,0.22,0.6749571658693267,0.29386617784325064,0.68924550242773,0.3752933327511746,0.6028988312933867,2,0.68924550242773,0.29386617784325064
867,0.49,0.45,0.54,0.4,0.5,0.0,0.55,0.22,0.7085861254722909,0.3376445779144553,0.6932730214154553,0.4174856350682374,0.452091161041418,0,0.7085861254722909,0.3376445779144553
868,0.64,0.53,0.59,0.14,0.5,0.0,0.53,0.22,0.5947639902664348,0.2713119310003411,0.6297903318925815,0.34820635468180977,0.5200730098984785,2,0.6297903318925815,0.2713119310003411
869,0.57,0.6,0.54,0.17,0.5,0.0,0.52,0.22,0.650775463023429,0.28965763888645435,0.6891003852830321,0.3761951727978908,0.5690505130800804,2,0.6891003852830321,0.28965763888645435
870,0.38,0.31,0.59,0.19,0.5,0.0,0.46,0.22,0.5092881089337107,0.41942731434936814,0.5392954612516215,0.5240207463713967,0.3286783061916476,2,0.5392954612516215,0.41942731434936814
871,0.68,0.53,0.44,0.31,0.5,0.0,0.51,0.22,0.623348814341284,0.26452989255263903,0.6351718869361194,0.33796514775927355,0.745372313504503,2,0.6351718869361194,0.26452989255263903
872,0.24,0.41,0.47,0.16,0.5,0.0,0.51,0.38,0.47019479248856877,0.35745469671986707,0.5018794188163389,0.4781324749188579,0.3290431066749059,2,0.5018794188163389,0.35745469671986707
873,0.61,0.39,0.53,0.14,0.5,0.0,0.43,0.26,0.5838733220999583,0.33960274920498296,0.615944487264311,0.4398497567753991,0.44912414625025127,2,0.615944487264311,0.33960274920498296
874,0.39,0.16,0.59,0.08,0.5,0.0,0.51,0.27,0.42549118754162246,0.3450717774965507,0.4511376485321815,0.4295741848732894,0.27210520252591364,2,0.4511376485321815,0.3450717774965507
875,0.33,0.28,0.5,0.4,0.5,0.0,0.46,0.61,0.3840981938952158,0.29612981847639164,0.3765855689151705,0.36614800821828164,0.2415808291324843,0,0.3840981938952158,0.29612981847639164
876,0.51,0.55,0.56,0.18,0.5,0.0,0.5,0.38,0.6764611026533571,0.3229138203795706,0.7166576033104467,0.42750476099427165,0.45819705584287906,2,0.7166576033104467,0.3229138203795706
877,0.39,0.44,0.54,0.24,0.5,0.0,0.51,0.49,0.5358420807147655,0.36912334011389514,0.5581778123265375,0.48766374511619776,0.35644814216851733,2,0.5581778123265375,0.36912334011389514
878,0.43,0.48,0.53,0.18,0.5,0.0,0.46,0.22,0.6671493178843225,0.3849658771393119,0.7064578826814136,0.4971746177316152,0.4305568968382758,2,0.7064578826814136,0.3849658771393119
879,0.47,0.43,0.48,0.16,0.5,0.0,0.46,0.27,0.6603889098261788,0.3859563081133698,0.7027441829725479,0.5065711919562477,0.44465528632779827,2,0.7027441829725479,0.3859563081133698
880,0.52,0.5,0.51,0.2,0.5,0.0,0.51,0.22,0.7745454828578475,0.35596440550266806,0.8225439294683561,0.4654538922156669,0.5252998305439245,2,0.8225439294683561,0.35596440550266806
882,0.36,0.48,0.5,0.13,0.5,0.0,0.49,0.6,0.4561532915891181,0.30598118084375314,0.4854095328348376,0.4089439969600498,0.2950955919958801,2,0.4854095328348376,0.30598118084375314
883,0.45,0.54,0.49,0.29,0.5,0.0,0.49,0.25,0.7398746828483939,0.36053485702416044,0.7602611428703049,0.4657995052528364,0.5753283082390532,2,0.7602611428703049,0.36053485702416044
884,0.55,0.59,0.53,0.15,0.5,0.0,0.49,0.22,0.6704122539529821,0.30150310369827144,0.707752239690753,0.39211179242879685,0.5418989146358592,2,0.707752239690753,0.30150310369827144
885,0.31,0.39,0.55,0.28,0.5,0.0,0.46,0.31,0.5442765673002065,0.42789530618723925,0.5562055752453463,0.5528699026346091,0.3677117504849739,2,0.5562055752453463,0.42789530618723925
886,0.43,0.41,0.51,0.34,0.5,0.0,0.49,0.28,0.6878809924296796,0.4209862787394447,0.6899653764165172,0.541102113899367,0.45815342325639297,2,0.6899653764165172,0.4209862787394447
887,0.64,0.5,0.53,0.1,0.5,0.0,0.51,0.22,0.6200940647270032,0.2825923732885793,0.6561494061148154,0.36785956924017105,0.5252998305439244,2,0.6561494061148154,0.2825923732885793
888,0.41,0.52,0.56,0.26,0.5,0.0,0.48,0.32,0.6746217892364542,0.39085273423163125,0.695596431176247,0.510222877167393,0.45363791896160055,2,0.695596431176247,0.39085273423163125
889,0.48,0.47,0.59,0.41,0.5,0.0,0.56,0.27,0.7033805464376628,0.32973024533897594,0.6842921441986285,0.40652345172264776,0.4309940052083648,0,0.7033805464376628,0.32973024533897594
891,0.41,0.52,0.51,0.22,0.5,0.0,0.52,0.44,0.6170907201801166,0.35795156513504944,0.6519925923513952,0.47781211885935493,0.41413365732826274,2,0.6519925923513952,0.35795156513504944
893,0.59,0.47,0.51,0.53,0.5,0.0,0.53,0.26,0.7348758639217301,0.29916344677549744,0.6941216780100679,0.36338560212439697,0.48110915651333414,0,0.7348758639217301,0.29916344677549744
894,0.4,0.6,0.5,0.16,0.5,0.0,0.51,0.22,0.621089112292927,0.347200459812658,0.6646046775762784,0.45412903886350947,0.49968065549861984,2,0.6646046775762784,0.347200459812658
895,0.54,0.53,0.53,0.17,0.5,0.0,0.51,0.39,0.6773983058545624,0.3157509584253845,0.7159942207749419,0.42061780704487767,0.4716271634554584,2,0.7159942207749419,0.3157509584253845
896,0.61,0.46,0.54,0.11,0.5,0.0,0.47,0.22,0.6016549120124043,0.30586832520435336,0.6347027895651834,0.39502194009951813,0.4711042841923586,2,0.6347027895651834,0.30586832520435336
