,Unnamed: 0,mcg,gvh,alm,mit,erl,vac,nuc,distance_from_0,distance_from_1,distance_from_2,distance_from_3,closest,Probability_0,Probability_1,Probability_2,Probability_3,Probability0,Probability1,Probability2,Probability3,cluster_label,Max_prob,Min_prob
855,855,0.36,0.33,0.38,0.15,0.5,0.55,0.36,0.11,0.133348751156337,0.025198412698412498,0.3316279069767444,2,0.7727054990595669,0.7270395807307725,0.7687243747930339,0.6639977122224451,0.7811839953392545,0.6649607992384192,0.6991162547519548,0.7143671089819166,0,0.7811839953392545,0.6649607992384192
856,856,0.48,0.5,0.56,0.11,0.5,0.33,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7137254434401379,0.7883197476727155,0.7682345364603517,0.586758232705441,0.7627243845721471,0.7370820536745221,0.7107658243125566,0.6338626930945506,0,0.7627243845721471,0.6338626930945506
857,857,0.35,0.47,0.53,0.19,0.5,0.48,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7552626984708634,0.8323194143047299,0.8237460684441191,0.6128554114444904,0.8281930338411836,0.7465794165861374,0.7636222135176485,0.6671137489129572,0,0.8281930338411836,0.6671137489129572
858,858,0.48,0.48,0.56,0.18,0.5,0.58,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7582366730974518,0.8712540958240478,0.8440216924466507,0.6133596249324083,0.8261933708360572,0.7973072041079483,0.7779277017761748,0.6651406817072284,0,0.8261933708360572,0.6651406817072284
859,859,0.6,0.59,0.47,0.47,0.5,0.53,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6781081476017335,0.7835444384196595,0.7490414291516446,0.5761967003621177,0.6927792274068223,0.7829110338941314,0.8033735971004272,0.6049899131838037,2,0.8033735971004272,0.6049899131838037
860,860,0.45,0.53,0.51,0.42,0.5,0.52,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7299577692721398,0.8429466680145935,0.8136095622610497,0.6063550422138748,0.7594089981369898,0.7808500607032599,0.8534718013429528,0.6458492743777632,2,0.8534718013429528,0.6458492743777632
861,861,0.29,0.4,0.41,0.48,0.5,0.53,0.3,0.16999999999999998,0.07334875115633703,0.0348015873015875,0.3916279069767444,2,0.6981402214943331,0.7060706744482078,0.7240134323902921,0.6137846684424901,0.7032104825885306,0.6452670331115276,0.7413834368287979,0.6457095019116712,2,0.7413834368287979,0.6452670331115276
862,862,0.58,0.53,0.33,0.26,0.5,0.51,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7181431684970134,0.8305882182827168,0.7938456035471217,0.5916316216264109,0.7504004486186227,0.8174874479908742,0.7579797242569777,0.6315069624792227,1,0.8174874479908742,0.6315069624792227
863,863,0.46,0.43,0.5,0.24,0.5,0.48,0.31,0.15999999999999998,0.08334875115633703,0.02480158730158749,0.3816279069767444,2,0.8470482868314264,0.8800683073865052,0.9283176607865264,0.6801696876209552,0.8838620389862049,0.7946263341622473,0.8402179720271039,0.7395320563581511,0,0.8838620389862049,0.7395320563581511
864,864,0.43,0.46,0.5,0.21,0.5,0.49,0.34,0.12999999999999995,0.11334875115633705,0.005198412698412536,0.35162790697674434,2,0.8711861326362215,0.8553061514441347,0.9236632089169856,0.6994730482437216,0.8907370177320157,0.7779952599074392,0.8249018576028568,0.7620183746324154,0,0.8907370177320157,0.7620183746324154
865,865,0.61,0.55,0.51,0.26,0.5,0.52,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7381799185713119,0.8942312311106614,0.832923716279667,0.6030893883859787,0.7765918428194818,0.8743078894465725,0.7972625813544927,0.6452397868286561,1,0.8743078894465725,0.6452397868286561
866,866,0.5,0.62,0.52,0.3,0.5,0.56,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7354968085211964,0.8731577704179709,0.8268502861575037,0.6046163991381902,0.7716399211826778,0.8355493156444003,0.8043142326686938,0.645608085577941,1,0.8355493156444003,0.645608085577941
867,867,0.49,0.45,0.54,0.4,0.5,0.55,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7369325853469334,0.8494355807974323,0.8220773436565526,0.6098577710057158,0.7705345566520239,0.7793784142786494,0.8474522931823729,0.651859796197007,2,0.8474522931823729,0.651859796197007
868,868,0.64,0.53,0.59,0.14,0.5,0.53,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7098694923430491,0.814813114232146,0.7791856551059937,0.5855931735172714,0.7492624452663603,0.8022694055994317,0.7261683579839397,0.6274854394058653,1,0.8022694055994317,0.6274854394058653
869,869,0.57,0.6,0.54,0.17,0.5,0.52,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7305147940879425,0.858926211455867,0.8128353794395868,0.5970198069297623,0.7743891774172588,0.8413912354083287,0.7570371158292348,0.6405877309384451,1,0.8413912354083287,0.6405877309384451
870,870,0.38,0.31,0.59,0.19,0.5,0.46,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7213429440151843,0.7662411525242832,0.7669952184051002,0.5970157693446596,0.7759167631718482,0.6855155050518174,0.7202505303820951,0.6486958234838924,0,0.7759167631718482,0.6486958234838924
871,871,0.68,0.53,0.44,0.31,0.5,0.51,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7045449607144535,0.8285494619017783,0.7829093545141701,0.5856415320722052,0.7295107109232744,0.8466150312058074,0.7698956161895438,0.6212639578862985,1,0.8466150312058074,0.6212639578862985
872,872,0.24,0.41,0.47,0.16,0.5,0.51,0.38,0.08999999999999997,0.15334875115633706,0.045198412698412516,0.3116279069767444,2,0.770602424798843,0.7096945773199428,0.7561235852921548,0.6729085483938344,0.7738428234260143,0.6435680479679554,0.6916194937506304,0.7221266900439971,0,0.7738428234260143,0.6435680479679554
873,873,0.61,0.39,0.53,0.14,0.5,0.43,0.26,0.21,0.033348751156337036,0.07480158730158748,0.4316279069767444,1,0.7426299870289227,0.8073785757361153,0.7965749868594924,0.612457014542294,0.7799166470827015,0.7631228103379913,0.733907016637676,0.6598512107988667,0,0.7799166470827015,0.6598512107988667
874,874,0.39,0.16,0.59,0.08,0.5,0.51,0.27,0.2,0.04334875115633705,0.06480158730158747,0.4216279069767444,1,0.6586003123993277,0.6551122110299189,0.669894222996556,0.5703054279121936,0.6874467772750283,0.5933913197030571,0.6202328599860036,0.6131799685420825,0,0.6874467772750283,0.5933913197030571
875,875,0.33,0.28,0.5,0.4,0.5,0.46,0.61,0.14,0.38334875115633693,0.2751984126984125,0.08162790697674438,3,0.7294581746173675,0.6058876853240679,0.6665025867476292,0.7605940383437167,0.6787221722150663,0.5613735064315634,0.6447652962059764,0.7597397496490164,3,0.7597397496490164,0.5613735064315634
876,876,0.51,0.55,0.56,0.18,0.5,0.5,0.38,0.08999999999999997,0.15334875115633706,0.045198412698412516,0.3116279069767444,2,0.8552631835080724,0.8272120731621279,0.8796947311227434,0.7086677293851471,0.8434966631040761,0.7881197224718584,0.7911170490082381,0.7591015750114365,0,0.8434966631040761,0.7591015750114365
877,877,0.39,0.44,0.54,0.24,0.5,0.51,0.49,0.020000000000000014,0.26334875115633705,0.1551984126984125,0.2016279069767444,0,0.9143195182838052,0.7400968847985958,0.8246731482794817,0.8059155166692138,0.8451105065153415,0.686086393665879,0.75383577113948,0.8691743789530562,3,0.8691743789530562,0.686086393665879
878,878,0.43,0.48,0.53,0.18,0.5,0.46,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7677071961572322,0.8792319226935379,0.8531646872435124,0.6167230565505436,0.852872235599495,0.7924413397907485,0.7845015169131013,0.6714764452990072,0,0.852872235599495,0.6714764452990072
879,879,0.47,0.43,0.48,0.16,0.5,0.46,0.27,0.2,0.04334875115633705,0.06480158730158747,0.4216279069767444,1,0.7993853108110784,0.8619806933747249,0.8684331390142968,0.6437293509897145,0.8641126198153382,0.7845579538464362,0.7840037782149714,0.7011356771615043,0,0.8641126198153382,0.7011356771615043
880,880,0.52,0.5,0.51,0.2,0.5,0.51,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7692717626321608,0.9350690073417932,0.8735759145165309,0.6169843558864652,0.8397851091429158,0.8541117195765404,0.8051142789061988,0.6684807665397279,1,0.8541117195765404,0.6684807665397279
881,881,0.33,0.28,0.52,0.15,0.5,0.51,0.86,0.39,0.633348751156337,0.5251984126984125,0.16837209302325562,3,0.6298998410226719,0.4935479238303313,0.5511555511912453,0.740409370023793,0.5765083379069977,0.4672008854113646,0.5090353750011876,0.7089662431611075,3,0.7089662431611075,0.4672008854113646
882,882,0.36,0.48,0.5,0.13,0.5,0.49,0.6,0.13,0.373348751156337,0.2651984126984125,0.0916279069767444,3,0.8195260031203927,0.6538342930612071,0.7260832712615214,0.8272197356982349,0.7556293694855314,0.6186008610979883,0.6562134837563048,0.846171290832276,3,0.846171290832276,0.6186008610979883
883,883,0.45,0.54,0.49,0.29,0.5,0.49,0.25,0.22,0.023348751156337028,0.08480158730158749,0.4416279069767444,1,0.7888047727145308,0.9250046302703137,0.8946143173611505,0.6379355752759592,0.834787896107793,0.8395618057433987,0.8462333439005572,0.6873636980947311,2,0.8462333439005572,0.6873636980947311
884,884,0.55,0.59,0.53,0.15,0.5,0.49,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7354923750139979,0.8609764187890938,0.8167758580350241,0.5987810970912009,0.7842610431143171,0.8328746083667657,0.7548990833582633,0.6442742747831134,1,0.8328746083667657,0.6442742747831134
885,885,0.31,0.39,0.55,0.28,0.5,0.46,0.31,0.15999999999999998,0.08334875115633703,0.02480158730158749,0.3816279069767444,2,0.7820748542024202,0.7750484660097681,0.8082493541832432,0.6581640990803069,0.8045907271851311,0.6934642158842073,0.7654204940029647,0.7103285485722015,0,0.8045907271851311,0.6934642158842073
886,886,0.43,0.41,0.51,0.34,0.5,0.49,0.28,0.18999999999999995,0.053348751156337054,0.05480158730158746,0.4116279069767443,1,0.7984692171629035,0.854514336112837,0.8713956683245228,0.6554966980579198,0.8282390263735404,0.7681923212752382,0.8427746515859149,0.7063350561893803,2,0.8427746515859149,0.7063350561893803
887,887,0.64,0.5,0.53,0.1,0.5,0.51,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7110703665351111,0.8091029405515232,0.7766181083950594,0.5844904043849879,0.7538366766409995,0.7939677612921937,0.7148338924779831,0.6280886044718885,1,0.7939677612921937,0.6280886044718885
888,888,0.41,0.52,0.56,0.26,0.5,0.48,0.32,0.14999999999999994,0.09334875115633703,0.01480158730158748,0.3716279069767444,2,0.8356583369327224,0.8597118865259362,0.90081060941533,0.6819986932160812,0.855709863514696,0.7828556583271745,0.8311361430649407,0.7361765201273176,0,0.855709863514696,0.7361765201273176
889,889,0.48,0.47,0.59,0.41,0.5,0.56,0.27,0.2,0.04334875115633705,0.06480158730158747,0.4216279069767444,1,0.7526082602311851,0.8238275624272918,0.8214543855036684,0.6334762096944184,0.7695589009640945,0.7611696859542638,0.8450553028983593,0.6729766879916139,2,0.8450553028983593,0.6729766879916139
890,890,0.49,0.49,0.51,0.29,0.5,0.52,0.71,0.24,0.483348751156337,0.3751984126984125,0.0183720930232556,3,0.7798461328551143,0.6154539871593514,0.6858442444748332,0.9442964891528414,0.7010250130450498,0.5997760957223806,0.643107608596412,0.8795399067857088,3,0.8795399067857088,0.5997760957223806
891,891,0.41,0.52,0.51,0.22,0.5,0.52,0.44,0.029999999999999968,0.21334875115633706,0.10519841269841253,0.2516279069767444,0,0.9193850000081504,0.7857282277649388,0.8700032125606407,0.7669341461624206,0.8661239292968352,0.7345506750798794,0.7849576243248962,0.8255643200377657,0,0.8661239292968352,0.7345506750798794
892,892,0.51,0.61,0.5,0.23,0.5,0.52,0.61,0.14,0.38334875115633693,0.2751984126984125,0.08162790697674438,3,0.8137951641930841,0.6710573770638072,0.7378108974092515,0.8333128008859042,0.7418274800370689,0.6659813497544211,0.6822640164507233,0.8256351990315451,3,0.8256351990315451,0.6659813497544211
893,893,0.59,0.47,0.51,0.53,0.5,0.53,0.26,0.21,0.033348751156337036,0.07480158730158748,0.4316279069767444,1,0.6828977313966036,0.7523068717124359,0.7386777492973197,0.5916263789304984,0.688672068254542,0.7273665583890394,0.8185318402208945,0.6184044555053186,2,0.8185318402208945,0.6184044555053186
894,894,0.4,0.6,0.5,0.16,0.5,0.51,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7407340863675103,0.8371320509543732,0.8136440009025374,0.603497504566479,0.7966931134658504,0.7791731127543571,0.7509104045905228,0.6519032379215495,0,0.7966931134658504,0.6519032379215495
895,895,0.54,0.53,0.53,0.17,0.5,0.51,0.39,0.07999999999999996,0.16334875115633704,0.055198412698412525,0.30162790697674435,2,0.8610175910083036,0.8230130653821686,0.8783502615621192,0.7140323219856728,0.8436747183138458,0.7905978550771512,0.7863381286664004,0.7641995785684836,0,0.8436747183138458,0.7641995785684836
896,896,0.61,0.46,0.54,0.11,0.5,0.47,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7238967802123664,0.8221570627851513,0.7912055686451124,0.5916761899919688,0.773098296870036,0.7868163352861293,0.7273646978336159,0.6383644733233536,1,0.7868163352861293,0.6383644733233536
897,897,0.66,0.55,0.54,0.18,0.5,0.43,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7082368802059035,0.8235145076502015,0.7803025062344012,0.5841565619847215,0.7431517386283426,0.8256458659061452,0.7367080786186865,0.6242131681636314,1,0.8256458659061452,0.6242131681636314
898,898,0.53,0.46,0.54,0.37,0.5,0.51,0.3,0.16999999999999998,0.07334875115633703,0.0348015873015875,0.3916279069767444,2,0.7957127856433677,0.8647636315878793,0.8736349213315364,0.6609818704741302,0.8062351683210143,0.801975791647066,0.8658090345471416,0.7041993578899854,2,0.8658090345471416,0.7041993578899854
899,899,0.41,0.41,0.43,0.61,0.5,0.53,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6318641782010567,0.6830117259212605,0.6755677636588028,0.5530144280292663,0.6428838578994504,0.6387583019145029,0.7452829156500811,0.5787501071980832,2,0.7452829156500811,0.5787501071980832
900,900,0.58,0.31,0.6,0.12,0.5,0.47,0.33,0.13999999999999996,0.10334875115633704,0.004801587301587472,0.3616279069767444,2,0.7477225787850238,0.7457986377545186,0.7655344036058935,0.6372305557464116,0.7636967424439329,0.6971901452123823,0.701874942385623,0.6832817606692319,0,0.7636967424439329,0.6832817606692319
901,901,0.49,0.67,0.5,0.28,0.5,0.43,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7172436729511683,0.8365175884955347,0.7952852815704448,0.5929729347709368,0.7493182263807545,0.8145181056459447,0.7730189942593704,0.6317654182681356,1,0.8145181056459447,0.6317654182681356
902,902,0.44,0.33,0.55,0.16,0.5,0.49,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7391485622375186,0.8001430189677212,0.7952659937313896,0.6040903197712656,0.803822753084396,0.7204535649349133,0.735733513511539,0.6579974093241253,0,0.803822753084396,0.6579974093241253
903,903,0.44,0.45,0.53,0.19,0.5,0.41,0.28,0.18999999999999995,0.053348751156337054,0.05480158730158746,0.4116279069767443,1,0.8020608255673894,0.8533009349124401,0.8653054421123041,0.6496550648738311,0.8542666036708098,0.7733330520879875,0.7905377120485938,0.7062607324273192,0,0.8542666036708098,0.7062607324273192
904,904,0.57,0.55,0.52,0.16,0.5,0.49,0.39,0.07999999999999996,0.16334875115633704,0.055198412698412525,0.30162790697674435,2,0.8364061246653496,0.8120272759572111,0.8544272054445011,0.702295785801889,0.8209989406196521,0.7942301174745544,0.7693907761553791,0.74723216481283,0,0.8209989406196521,0.74723216481283
905,905,0.45,0.66,0.39,0.11,0.5,0.54,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6974668449341266,0.7759520932964757,0.7543843112589647,0.5779922406085337,0.735562672189784,0.7579666407430155,0.6953919619051956,0.618916447415216,1,0.7579666407430155,0.618916447415216
906,906,0.32,0.49,0.53,0.28,0.5,0.5,0.5,0.030000000000000027,0.27334875115633706,0.1651984126984125,0.1916279069767444,0,0.8571166426183574,0.7152826359829207,0.7901328853856658,0.7909672119066998,0.800836789342625,0.663265647976097,0.7356081956012506,0.8299760270212673,3,0.8299760270212673,0.663265647976097
907,907,0.35,0.42,0.56,0.28,0.5,0.47,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7491671438593204,0.8230019261215546,0.8168399307718766,0.6134909858783691,0.806687073615477,0.7330750079410369,0.7834838582557901,0.6651039426165275,0,0.806687073615477,0.6651039426165275
908,908,0.46,0.41,0.58,0.1,0.5,0.48,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7375977518390308,0.8077800497396347,0.7961378290186154,0.600885387945459,0.8051496052247973,0.7371590016743315,0.7266156789804803,0.654263415541763,0,0.8051496052247973,0.654263415541763
909,909,0.57,0.51,0.58,0.22,0.5,0.51,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7496048732610584,0.8955724366791765,0.8431949517791663,0.6086910359372865,0.8004876726349319,0.840292853832167,0.7932598067766079,0.6555890263090174,1,0.840292853832167,0.6555890263090174
910,910,0.47,0.47,0.54,0.19,0.5,0.51,0.33,0.13999999999999996,0.10334875115633704,0.004801587301587472,0.3616279069767444,2,0.8565415832898458,0.8655221780105412,0.9202679984479208,0.6895106621333522,0.8833181347063241,0.7925044691359293,0.8204290899168767,0.7495483219061227,0,0.8833181347063241,0.7495483219061227
911,911,0.34,0.58,0.5,0.26,0.5,0.51,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7407706558957325,0.8308111065423919,0.8139637478972241,0.6076756436850217,0.7893800211291335,0.7598128504833545,0.7750029035690111,0.6545839685571955,0,0.7893800211291335,0.6545839685571955
912,912,0.55,0.45,0.58,0.25,0.5,0.49,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7570663292386108,0.8976822316576466,0.8517428167288998,0.6136078231483482,0.8119707990915459,0.8225389217693565,0.8081100939716859,0.6625323900793325,1,0.8225389217693565,0.6625323900793325
913,913,0.4,0.66,0.34,0.21,0.5,0.52,0.26,0.21,0.033348751156337036,0.07480158730158748,0.4316279069767444,1,0.7164322067692478,0.7743728388539923,0.7667991409702477,0.6012121283167775,0.7403196581263154,0.7487630469850924,0.7194943018056245,0.6397084401202312,1,0.7487630469850924,0.6397084401202312
914,914,0.42,0.21,0.59,0.3,0.5,0.47,0.27,0.2,0.04334875115633705,0.06480158730158747,0.4216279069767444,1,0.7058929989884091,0.7192143000622212,0.7329556383191649,0.6050864208942065,0.7302619287334832,0.6476279595797083,0.7107559791740978,0.648481419792785,0,0.7302619287334832,0.6476279595797083
915,915,0.6,0.48,0.46,0.32,0.5,0.4,0.33,0.13999999999999996,0.10334875115633704,0.004801587301587472,0.3616279069767444,2,0.7874805890602201,0.8316322100244405,0.8408956974269094,0.6616066124396011,0.786253072802753,0.8032703189204682,0.810215634926821,0.7005387875412009,2,0.810215634926821,0.7005387875412009
916,916,0.64,0.44,0.51,0.35,0.5,0.53,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.719595092449981,0.840744622877939,0.8012174561339818,0.5967790380147519,0.7483001866525776,0.8078001060196744,0.801705883651264,0.6355428856391223,1,0.8078001060196744,0.6355428856391223
917,917,0.35,0.4,0.44,0.25,0.5,0.53,0.57,0.09999999999999998,0.34334875115633695,0.2351984126984125,0.12162790697674443,0,0.8372063305995315,0.6705395478080736,0.7467386942370565,0.8312882489739352,0.770662792617629,0.6261660758131864,0.6888993835691231,0.855201613820852,3,0.855201613820852,0.6261660758131864
918,918,0.55,0.38,0.64,0.42,0.5,0.47,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6961594416119529,0.7783282021735467,0.7588911876862158,0.5880909334069883,0.7211222500759267,0.7224318872447486,0.7912245198815419,0.6250335734181294,2,0.7912245198815419,0.6250335734181294
919,919,0.45,0.43,0.5,0.25,0.5,0.47,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7746766491685598,0.902121110055788,0.8712726548746498,0.6219843267047106,0.8529140371904569,0.8043332712809261,0.8164041561973577,0.6761349303407952,0,0.8529140371904569,0.6761349303407952
920,920,0.47,0.53,0.48,0.51,0.5,0.54,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6870614992844069,0.7749639418294938,0.7535082633464936,0.5847525494329431,0.7041128721871878,0.7340230003953744,0.8341856492563231,0.6161323011600426,2,0.8341856492563231,0.6161323011600426
921,921,0.45,0.49,0.57,0.25,0.5,0.48,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7695952266501361,0.907578307520816,0.86834522820702,0.6202494145507528,0.8389156678457155,0.8140726120230493,0.8182904521215779,0.6723143251300421,0,0.8389156678457155,0.6723143251300421
922,922,0.45,0.52,0.5,0.12,0.5,0.6,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.741258234610633,0.8298753075157695,0.8113598257352388,0.60318648433863,0.8026208970487669,0.7720912379374111,0.7392274304205393,0.653452883795935,0,0.8026208970487669,0.653452883795935
923,923,0.56,0.51,0.32,0.49,0.5,0.48,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6630071479418119,0.7452351535102077,0.7218778751985767,0.5667049123250038,0.6765004448561172,0.7292755952180539,0.7627978413407657,0.5950631248189556,2,0.7627978413407657,0.5950631248189556
924,924,0.37,0.58,0.5,0.22,0.5,0.47,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.747641629779556,0.8468855183314933,0.8243662286580472,0.6088778889031855,0.8030273848287504,0.7762098550907485,0.773394871507797,0.6576626646643322,0,0.8030273848287504,0.6576626646643322
925,925,0.47,0.45,0.51,0.33,0.5,0.46,0.26,0.21,0.033348751156337036,0.07480158730158748,0.4316279069767444,1,0.7920882815098493,0.8963135321300326,0.8866654735864413,0.6442721901798651,0.8303511864567834,0.8080768992459098,0.8578324261566457,0.694103812108831,2,0.8578324261566457,0.694103812108831
926,926,0.5,0.36,0.64,0.37,0.5,0.37,0.33,0.13999999999999996,0.10334875115633704,0.004801587301587472,0.3616279069767444,2,0.7451278263725749,0.7537072526556405,0.7722398401114562,0.6455972748146895,0.7473948359457744,0.6951664104885884,0.7690305693031767,0.6831562794353652,2,0.7690305693031767,0.6831562794353652
927,927,0.43,0.44,0.64,0.19,0.5,0.38,0.33,0.13999999999999996,0.10334875115633704,0.004801587301587472,0.3616279069767444,2,0.7854855764584949,0.7816260011867647,0.8088230246037884,0.6606331904277911,0.802874120260127,0.7158863347891287,0.7492831050225459,0.7113583144007014,0,0.802874120260127,0.7113583144007014
928,928,0.38,0.4,0.59,0.25,0.5,0.44,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7460920669015326,0.8183677370969604,0.8107619643487541,0.6106983879776078,0.8053790610065996,0.7305867439945306,0.771580687260029,0.6628606426545197,0,0.8053790610065996,0.6628606426545197
929,929,0.39,0.39,0.59,0.25,0.5,0.45,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7475821332603005,0.8210855031563932,0.8133062443956185,0.6114471102439629,0.8077283431057866,0.7327781530436417,0.7734815674269241,0.6638670806402736,0,0.8077283431057866,0.6638670806402736
930,930,0.54,0.55,0.56,0.14,0.5,0.5,0.25,0.22,0.023348751156337028,0.08480158730158749,0.4416279069767444,1,0.7604072070290289,0.8615415828626921,0.8363259457752392,0.6192973666748668,0.807597194241628,0.818839550793917,0.7640134172121653,0.6677512228834908,1,0.818839550793917,0.6677512228834908
931,931,0.45,0.5,0.57,0.29,0.5,0.44,0.11,0.36,0.11665124884366294,0.2248015873015875,0.5816279069767444,1,0.6861838765701479,0.8503009109722076,0.779724422544708,0.5540057356130526,0.7551944834787467,0.7749844451540524,0.7727457296534822,0.5994281321425525,1,0.7749844451540524,0.5994281321425525
932,932,0.45,0.5,0.57,0.29,0.5,0.44,0.11,0.36,0.11665124884366294,0.2248015873015875,0.5816279069767444,1,0.6861838765701479,0.8503009109722076,0.779724422544708,0.5540057356130526,0.7551944834787467,0.7749844451540524,0.7727457296534822,0.5994281321425525,1,0.7749844451540524,0.5994281321425525
933,933,0.61,0.38,0.57,0.36,0.5,0.44,0.21,0.26,0.01665124884366298,0.1248015873015875,0.4816279069767444,1,0.7066206944915772,0.8104882690411715,0.7786351625847554,0.5880407030865086,0.7380881612564798,0.7601760477879949,0.7872368132611361,0.6276869084936636,2,0.7872368132611361,0.6276869084936636
934,934,0.61,0.38,0.57,0.36,0.5,0.44,0.21,0.26,0.01665124884366298,0.1248015873015875,0.4816279069767444,1,0.7066206944915772,0.8104882690411715,0.7786351625847554,0.5880407030865086,0.7380881612564798,0.7601760477879949,0.7872368132611361,0.6276869084936636,2,0.7872368132611361,0.6276869084936636
935,935,0.43,0.33,0.54,0.37,0.5,0.38,0.16,0.30999999999999994,0.06665124884366297,0.17480158730158749,0.5316279069767443,1,0.679483810908862,0.7686783840412278,0.7433702505021939,0.5633958316142583,0.724525588337575,0.694800377139642,0.7533469914776101,0.6060704363405138,2,0.7533469914776101,0.6060704363405138
936,936,0.43,0.33,0.54,0.37,0.5,0.38,0.16,0.30999999999999994,0.06665124884366297,0.17480158730158749,0.5316279069767443,1,0.679483810908862,0.7686783840412278,0.7433702505021939,0.5633958316142583,0.724525588337575,0.694800377139642,0.7533469914776101,0.6060704363405138,2,0.7533469914776101,0.6060704363405138
937,937,0.51,0.39,0.58,0.19,0.5,0.47,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7521968470538546,0.8498095991994553,0.8276343652021834,0.6100801577445488,0.8170154906470322,0.7719141605292452,0.7703263954676979,0.662564110736229,0,0.8170154906470322,0.662564110736229
938,938,0.72,0.51,0.52,0.08,0.5,0.54,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.6711756735535356,0.753524877433674,0.7252973991186987,0.5611881531775241,0.7023635628026422,0.766158976011964,0.6726807864432414,0.5984004052753922,1,0.766158976011964,0.5984004052753922
939,939,0.35,0.41,0.53,0.27,0.5,0.47,0.29,0.18,0.06334875115633701,0.044801587301587516,0.4016279069767444,2,0.7979249139772631,0.8170675165437699,0.8454241261981145,0.6572150505052208,0.8344043219912911,0.7301875551910229,0.7937465398241421,0.71258154947909,0,0.8344043219912911,0.71258154947909
940,940,0.56,0.49,0.54,0.15,0.5,0.5,0.35,0.12,0.12334875115633698,0.015198412698412487,0.3416279069767444,2,0.8305054018181112,0.8348577592138102,0.8695850623477227,0.6838560561277715,0.83757756226864,0.7949383503551775,0.77958223491595,0.7354371134560278,0,0.83757756226864,0.7354371134560278
941,941,0.57,0.37,0.43,0.27,0.5,0.53,0.28,0.18999999999999995,0.053348751156337054,0.05480158730158746,0.4116279069767443,1,0.7760621976382027,0.8379988427117671,0.8406340866772096,0.6399924603336294,0.8015437926714901,0.7814823870532159,0.791408501922021,0.6869996880161024,0,0.8015437926714901,0.6869996880161024
942,942,0.57,0.49,0.61,0.26,0.5,0.52,0.22,0.25,0.006651248843662971,0.11480158730158747,0.4716279069767444,1,0.7435824202723232,0.8790617588250285,0.8338345483374916,0.6076444379974802,0.7886320460332593,0.8218552435205324,0.7994843374768035,0.6529442898258098,1,0.8218552435205324,0.6529442898258098
