,Unnamed: 0,mcg,gvh,alm,mit,erl,pox,vac,nuc,class_protein_localization,distance_from_0,distance_from_1,distance_from_2,closest,Probability_0,Probability_1,Probability_2,Probability0,Probability1,Probability2,cluster_label,Max_prob,Min_prob
637,637,0.49,0.44,0.45,0.55,0.5,0.0,0.48,0.22,MIT,0.4174769627766784,0.11931316319328746,0.3676993254662101,1,0.3706183803722741,0.4993647089559368,0.3895337636647204,0.30176338737773944,0.39647322524452117,0.30176338737773944,1,0.39647322524452117,0.30176338737773944
638,638,0.32,0.45,0.44,0.2,0.5,0.0,0.55,0.33,NUC,0.4401089848649187,0.3718121277771457,0.1529204072015914,2,0.3711795183314301,0.3974156377794696,0.4946618511521489,0.34270198562345455,0.31459602875309095,0.34270198562345455,0,0.34270198562345455,0.31459602875309095
639,639,0.51,0.6,0.51,0.26,0.5,0.0,0.54,0.22,NUC,0.20540978270959184,0.26875300915672706,0.1917195065412852,2,0.43396286894936503,0.4073267743066635,0.43994479414682297,0.34104127924771427,0.3179174415045714,0.34104127924771427,0,0.34104127924771427,0.3179174415045714
640,640,0.49,0.46,0.42,0.46,0.5,0.0,0.55,0.22,NUC,0.351866881249817,0.14260580361581907,0.2934862359337557,1,0.3865155775587623,0.4764835733827952,0.4097522942252709,0.3128135799050933,0.3743728401898135,0.3128135799050933,1,0.3743728401898135,0.3128135799050933
641,641,0.5,0.56,0.49,0.61,0.5,0.0,0.5,0.22,MIT,0.4140123096375661,0.14427623127593814,0.4362720675150735,1,0.3829524863483487,0.5015217635225444,0.3745222325222749,0.300824795566853,0.39835040886629397,0.300824795566853,1,0.39835040886629397,0.300824795566853
642,642,0.51,0.48,0.51,0.43,0.5,0.0,0.49,0.22,MIT,0.3138842395200865,0.08430537122313342,0.2538369755774184,1,0.3798738199414868,0.4779078890022206,0.4033829701086872,0.31052914938860016,0.37894170122279974,0.31052914938860016,1,0.37894170122279974,0.31052914938860016
643,643,0.52,0.38,0.62,0.12,0.5,0.0,0.41,0.28,NUC,0.40691206102565225,0.41234330776697176,0.19635585584171505,2,0.3923750749301461,0.3902497658465137,0.4843338353012668,0.345989544404639,0.308020911190722,0.345989544404639,0,0.345989544404639,0.308020911190722
644,644,0.53,0.4,0.57,0.12,0.5,0.0,0.53,0.32,NUC,0.36261704874189377,0.3978929104245136,0.1510080603471921,2,0.3958662659863045,0.38214517679666027,0.4891579436415353,0.34921306461051055,0.301573870778979,0.34921306461051055,0,0.34921306461051055,0.301573870778979
645,645,0.51,0.56,0.62,0.24,0.5,0.0,0.52,0.51,NUC,0.3711026157756661,0.3744412091990975,0.28522252154734445,2,0.4125831391600271,0.41120798861659796,0.44958180532325664,0.3385359159411537,0.3229281681176926,0.3385359159411537,0,0.3385359159411537,0.3229281681176926
646,646,0.63,0.6,0.5,0.27,0.5,0.0,0.55,0.22,MIT,0.11155820735079126,0.2936563676880462,0.2648944493475798,0,0.4719036384041246,0.39334089315094223,0.404818398112316,0.3451490536559655,0.3097018926880689,0.3451490536559655,0,0.3451490536559655,0.3097018926880689
647,647,0.46,0.44,0.53,0.31,0.5,0.0,0.48,0.22,MIT,0.3347960338956448,0.20333287575345105,0.13681511463229876,2,0.3788583242362411,0.4320863612900796,0.4618052381620635,0.33025480762241627,0.3394903847551675,0.33025480762241627,1,0.3394903847551675,0.33025480762241627
648,648,0.58,0.57,0.54,0.69,0.5,0.0,0.54,0.22,MIT,0.4630298084252632,0.2333186484092123,0.5323519810505596,1,0.39203961271596416,0.4932785613065955,0.3657831658871845,0.3028622679989372,0.3942754640021256,0.3028622679989372,1,0.3942754640021256,0.3028622679989372
649,649,0.61,0.59,0.47,0.49,0.5,0.0,0.54,0.22,MIT,0.25774182831988746,0.17212382549590532,0.3754219510545141,1,0.42833425782216455,0.4666231020476417,0.3807807477515221,0.31711642097229437,0.36576715805541127,0.31711642097229437,1,0.36576715805541127,0.31711642097229437
650,650,0.63,0.47,0.56,0.12,0.5,0.0,0.5,0.22,MIT,0.26794249165222284,0.40321738350692216,0.22275685575791646,2,0.4372051409546726,0.3818880959668087,0.4574136624472951,0.3504167520928992,0.2991664958142018,0.3504167520928992,0,0.3504167520928992,0.2991664958142018
651,651,0.55,0.53,0.54,0.4,0.5,0.0,0.48,0.22,MIT,0.2565472013178756,0.12381811268483707,0.25534984044131936,1,0.4052419095878563,0.4627621860306626,0.4057274210041198,0.31834390529265577,0.36331218941468857,0.31834390529265577,1,0.36331218941468857,0.31834390529265577
652,652,0.41,0.47,0.58,0.62,0.5,0.0,0.5,0.22,MIT,0.5116238190872854,0.16872516092982628,0.4357029403382354,1,0.3592073508797535,0.506132482916593,0.3875406240494013,0.29801246010858157,0.40397507978283675,0.2980124601085816,1,0.40397507978283675,0.29801246010858157
653,653,0.44,0.53,0.53,0.37,0.5,0.0,0.51,0.22,MIT,0.3152125191953189,0.15236933820461868,0.2026118620097745,1,0.3871228278594932,0.4555863216087427,0.4332620254164592,0.3214746811776871,0.3570506376446258,0.3214746811776871,1,0.3570506376446258,0.3214746811776871
654,654,0.57,0.4,0.48,0.24,0.5,0.0,0.55,0.22,CYT,0.2923417978634032,0.2966359482819788,0.17068672249297032,2,0.4092804621822773,0.40752671842889776,0.4622268200148854,0.3406896461589677,0.3186207076820647,0.3406896461589677,0,0.3406896461589677,0.3186207076820647
655,655,0.46,0.46,0.56,0.12,0.5,0.0,0.55,0.22,MIT,0.3569764977259595,0.3889013478533706,0.1276142547045672,2,0.3918606896247352,0.3795481790852263,0.4928814290245565,0.3498967445351203,0.3002065109297594,0.3498967445351203,0,0.3498967445351203,0.3002065109297594
656,656,0.47,0.46,0.55,0.28,0.5,0.0,0.44,0.46,NUC,0.3826995326067952,0.3004897041226824,0.20804912278480905,2,0.3896296859916288,0.4230145575334516,0.4639826571819411,0.33432334173000045,0.331353316539999,0.33432334173000045,0,0.33432334173000045,0.331353316539999
657,657,0.39,0.35,0.49,0.17,0.5,0.0,0.49,0.22,NUC,0.4445160837313037,0.3780729563496346,0.1365828505275499,2,0.36738537414664,0.3926248164237661,0.4998682662055157,0.34418147071563227,0.3116370585687356,0.34418147071563227,0,0.34418147071563227,0.3116370585687356
658,658,0.58,0.38,0.4,0.21,0.5,0.0,0.5,0.22,CYT,0.3106346145623637,0.34725865300616865,0.202078891178516,2,0.4151984457252768,0.4002672904081004,0.4628080141329848,0.3434344402657513,0.3131311194684974,0.3434344402657514,2,0.3434344402657514,0.3131311194684974
659,659,0.53,0.41,0.5,0.24,1.0,0.0,0.47,0.22,CYT,0.5770965596040009,0.5684684821737379,0.5137418114230424,2,0.3935978383396509,0.3970085236349897,0.4193409957674719,0.3359397534551219,0.32812049308975627,0.3359397534551219,0,0.3359397534551219,0.32812049308975627
660,660,0.43,0.4,0.5,0.18,0.5,0.0,0.5,0.28,CYT,0.3810404295738026,0.3394660506422388,0.057407695198897775,2,0.36245735337397095,0.3778439200546815,0.5009666619635765,0.3477992102747396,0.3044015794505208,0.3477992102747396,0,0.3477992102747396,0.3044015794505208
661,661,0.41,0.59,0.46,0.19,0.5,0.0,0.36,0.22,EXC,0.33670954221569577,0.36639465426762696,0.21503770469207015,2,0.411690393543456,0.3996489284386992,0.4649563045185233,0.34343402886428104,0.3131319422714379,0.34343402886428104,0,0.34343402886428104,0.3131319422714379
662,662,0.58,0.56,0.52,0.25,0.5,0.0,0.57,0.35,NUC,0.2002550447364328,0.2931016412230724,0.20741849263774345,0,0.4411712317643446,0.4020540306717247,0.4380222169976138,0.34310055741556095,0.313798885168878,0.34310055741556095,0,0.34310055741556095,0.313798885168878
663,663,0.51,0.65,0.53,0.19,0.5,0.0,0.49,0.22,EXC,0.21477296247001,0.34676706247432204,0.22173088847643466,0,0.4460681278186213,0.3909100933668252,0.4429751914806415,0.3472951868800536,0.30540962623989276,0.3472951868800536,0,0.3472951868800536,0.30540962623989276
664,664,0.81,0.79,0.32,0.37,0.5,0.0,0.41,0.22,ME1,0.2684609115394318,0.5018693911897287,0.5727617733557956,0,0.4909774703130908,0.3887707202618769,0.3621640839160299,0.34347899274076504,0.31304201451846997,0.34347899274076504,0,0.34347899274076504,0.31304201451846997
665,665,0.44,0.41,0.29,0.21,0.5,0.0,0.49,0.22,ME3,0.3949215641700264,0.3898284483545067,0.2314847393601357,2,0.3993395148674498,0.40137858546999056,0.4702426294302281,0.34209638580125035,0.3158072283974994,0.34209638580125035,0,0.34209638580125035,0.3158072283974994
666,666,0.49,0.6,0.55,0.17,0.5,0.0,0.44,0.22,CYT,0.2613519134584982,0.3501108277324505,0.18713425496294425,2,0.4273153515837724,0.3910218163326801,0.4602362421053663,0.34708667751583877,0.3058266449683224,0.34708667751583877,0,0.34708667751583877,0.3058266449683224
667,667,0.56,0.63,0.52,0.2,0.5,0.0,0.34,0.26,NUC,0.23604625895584225,0.36352137182555455,0.2691577795216295,0,0.4493269139906922,0.3955493679092755,0.43469263527530855,0.3454364737217617,0.3091270525564766,0.3454364737217617,0,0.3454364737217617,0.3091270525564766
668,668,0.42,0.28,0.57,0.18,0.5,0.0,0.42,0.22,NUC,0.4965856305027791,0.400956140980057,0.21287185539467213,2,0.3676128788494257,0.4045033079526011,0.4882092963792318,0.33952426839312516,0.3209514632137498,0.33952426839312516,0,0.33952426839312516,0.3209514632137498
669,669,0.51,0.46,0.54,0.41,0.5,0.0,0.53,0.22,MIT,0.32248398186395083,0.11240832225056988,0.2381438762484225,1,0.3820956833817654,0.471418727401663,0.4157196699990873,0.31429007677172477,0.37141984645655046,0.31429007677172477,1,0.37141984645655046,0.31429007677172477
670,670,0.6,0.51,0.52,0.45,0.5,0.0,0.5,0.27,MIT,0.266977041103982,0.11366075913036107,0.30532733092044645,1,0.4060359320672581,0.4733134908400037,0.3907591433429155,0.3136720342586944,0.3726559314826113,0.3136720342586944,1,0.3726559314826113,0.3136720342586944
671,671,0.37,0.41,0.45,0.14,0.5,0.0,0.47,0.22,CYT,0.4277538028108027,0.3994053711694814,0.13663636481369426,2,0.3741668961394676,0.3849257181797958,0.5006060088569471,0.3472151548402735,0.30556969031945286,0.3472151548402735,0,0.3472151548402735,0.30556969031945286
672,672,0.37,0.51,0.57,0.4,0.5,0.0,0.48,0.27,MIT,0.4006168540692076,0.16751922198576916,0.23263769388556854,1,0.3696049614115763,0.4666280135947167,0.437210128857088,0.3167848990743845,0.3664302018512309,0.3167848990743845,1,0.3664302018512309,0.3167848990743845
673,673,0.36,0.39,0.55,0.26,0.5,0.0,0.49,0.22,NUC,0.439870031470918,0.2977160502852718,0.14411477819834273,2,0.36211365968978737,0.4174280193876738,0.4867318682232334,0.33517462704740936,0.3296507459051813,0.33517462704740936,0,0.33517462704740936,0.3296507459051813
674,674,0.5,0.36,0.53,0.41,0.5,0.0,0.55,0.36,CYT,0.40890770058770576,0.1968326240529762,0.25650557469598995,1,0.3749540355683906,0.4635334372473986,0.4366821445931013,0.3182463607510953,0.3635072784978094,0.3182463607510953,1,0.3635072784978094,0.3182463607510953
675,675,0.59,0.58,0.39,0.52,0.5,0.0,0.5,0.31,CYT,0.3021034036617837,0.1945863977910732,0.39637446845350105,1,0.4216430453095302,0.4695036617001787,0.3837103714939905,0.31586027578431164,0.36827944843137667,0.31586027578431164,1,0.36827944843137667,0.31586027578431164
676,676,0.78,0.63,0.53,0.13,0.5,0.0,0.54,0.22,ME2,0.18324891577897892,0.4860835314414992,0.3976870399973037,0,0.4949825139469831,0.36565410598209,0.3994482869378737,0.35490894145726815,0.2901821170854637,0.35490894145726815,0,0.35490894145726815,0.2901821170854637
677,677,0.47,0.59,0.37,0.31,0.5,0.0,0.51,0.36,NUC,0.2741537928252556,0.2827448505614759,0.2382881360537095,2,0.4238177511662996,0.42019230390812057,0.43929412943720014,0.3362849942439677,0.3274300115120647,0.3362849942439677,0,0.3362849942439677,0.3274300115120647
678,678,0.48,0.62,0.52,0.3,0.5,0.0,0.51,0.37,NUC,0.2581971757640427,0.2582109327916789,0.2179572327645209,2,0.4220542305554159,0.4220484243836401,0.43938400492440094,0.33558519243646073,0.3288296151270785,0.3355851924364608,2,0.3355851924364608,0.3288296151270785
679,679,0.53,0.61,0.51,0.49,0.5,0.0,0.54,0.27,MIT,0.2932132342692089,0.13226067372106046,0.34723579581759506,1,0.4071906815495544,0.4782980823202766,0.3857768213477906,0.3118811333044939,0.37623773339101213,0.31188113330449385,1,0.37623773339101213,0.31188113330449385
680,680,0.48,0.54,0.53,0.6,0.5,0.0,0.53,0.31,NUC,0.4289474543097664,0.1307397637031245,0.4165431992617182,1,0.37414202014731773,0.5041345259157789,0.37881187635579777,0.2994832674754408,0.40103346504911824,0.2994832674754409,1,0.40103346504911824,0.2994832674754408
681,681,0.33,0.46,0.53,0.29,0.5,0.0,0.5,0.55,NUC,0.5157997123073682,0.3932288954852144,0.3011251010776073,2,0.3732665490821135,0.4219401967174329,0.4626484065281052,0.3322779073820083,0.3354441852359834,0.3322779073820083,1,0.3354441852359834,0.3322779073820083
682,682,0.36,0.44,0.51,0.17,0.5,0.0,0.6,0.19,NUC,0.4264925773783513,0.38381309729643937,0.16375469696657693,2,0.3782459035813751,0.3947386904293709,0.4919034232899291,0.3439629892013049,0.3120740215973901,0.3439629892013049,0,0.3439629892013049,0.3120740215973901
683,683,0.39,0.34,0.68,0.3,0.5,0.0,0.5,0.29,NUC,0.4973608713671073,0.3130957748749115,0.2361590503099341,2,0.3618630622045,0.4350804495783577,0.469875459645661,0.32827836518435516,0.34344326963128957,0.32827836518435516,1,0.34344326963128957,0.32827836518435516
684,684,0.11,0.41,0.67,0.13,0.5,0.0,0.45,0.29,NUC,0.6858846108353411,0.5611842725646659,0.3803053285643416,2,0.3474961408807192,0.3936467359480982,0.471695118658911,0.3377166870544001,0.3245666258911998,0.3377166870544001,0,0.3377166870544001,0.3245666258911998
685,685,0.4,0.53,0.44,0.18,0.5,0.0,0.54,0.31,NUC,0.33626783305146896,0.3523366587615694,0.1209466305366416,2,0.3928541465466556,0.3865918900365559,0.4872413653882983,0.3474004361948919,0.30519912761021606,0.3474004361948919,0,0.3474004361948919,0.30519912761021606
686,686,0.47,0.5,0.55,0.19,0.5,0.0,0.62,0.22,CYT,0.3198940761075328,0.3385510410289358,0.15499722147667191,2,0.4031352066619752,0.3956836550659413,0.4754058502065168,0.3447355276663706,0.31052894466725867,0.3447355276663706,0,0.3447355276663706,0.31052894466725867
687,687,0.35,0.5,0.44,0.27,0.5,0.0,0.51,0.22,CYT,0.3793307382348392,0.2898281159472645,0.15755610181239066,2,0.3809729902405437,0.4166435679386168,0.4755647842949897,0.33637697394741867,0.3272460521051628,0.33637697394741867,0,0.33637697394741867,0.3272460521051628
688,688,0.36,0.3,0.5,0.19,0.5,0.0,0.55,0.3,NUC,0.4998794656741409,0.39649832916272826,0.18024327781946875,2,0.3610874339820431,0.4004149021538704,0.4970826530823354,0.34092655419218765,0.3181468916156247,0.34092655419218765,0,0.34092655419218765,0.3181468916156247
689,689,0.49,0.44,0.51,0.18,0.5,0.0,0.52,0.27,CYT,0.3144042432090733,0.32364157057662674,0.060631837968294536,2,0.3805849114917671,0.3770855115078816,0.4905276827896107,0.34894805169190535,0.3021038966161892,0.34894805169190535,0,0.34894805169190535,0.3021038966161892
690,690,0.35,0.44,0.54,0.26,0.5,0.0,0.52,0.26,NUC,0.4157152946790171,0.2869876398401017,0.12056969859539232,2,0.3632269749754423,0.4131272137399762,0.4879307599117397,0.3366162572019163,0.3267674855961674,0.3366162572019163,0,0.3366162572019163,0.3267674855961674
691,691,0.43,0.28,0.53,0.34,0.5,0.0,0.55,0.57,NUC,0.5711404363297033,0.4159411057592263,0.3652976709461464,2,0.3666240330887662,0.4281768111908662,0.4504196281939352,0.32807188740628607,0.3438562251874277,0.3280718874062861,1,0.3438562251874277,0.32807188740628607
692,692,0.33,0.48,0.55,0.16,0.5,0.0,0.53,0.75,NUC,0.6561114386510059,0.6171000677817873,0.4813090451431031,2,0.37050884901789255,0.3852485457259219,0.44128005619383576,0.33908250095928355,0.3218349980814328,0.33908250095928355,0,0.33908250095928355,0.3218349980814328
693,693,0.45,0.21,0.49,0.24,0.5,0.0,0.46,0.31,NUC,0.5167383489722386,0.39207635251989603,0.2512022700955025,2,0.3664320527033222,0.415081590911116,0.4778749980500125,0.3352051236691598,0.32958975266168045,0.3352051236691598,0,0.3352051236691598,0.32958975266168045
694,694,0.44,0.34,0.61,0.13,0.5,0.0,0.49,0.26,NUC,0.455207344819926,0.4102772180088364,0.16931533270362908,2,0.3733476367040696,0.39050474265858537,0.4969065596178762,0.34513108311793794,0.3097378337641242,0.34513108311793794,0,0.34513108311793794,0.3097378337641242
695,695,0.87,0.47,0.6,0.47,0.5,0.0,0.59,0.22,NUC,0.37370419139797934,0.3952342858547439,0.529763562502509,0,0.4414577971944117,0.4320547565239244,0.3776708521493389,0.3273415574016898,0.34531688519662035,0.32734155740168974,1,0.34531688519662035,0.32734155740168974
696,696,0.3,0.55,0.58,0.16,0.5,0.0,0.61,0.28,NUC,0.4507596640375144,0.4167963055533875,0.2195676306484225,2,0.3835354264522192,0.3967853092607973,0.4832934502405121,0.3429958631077802,0.3140082737844395,0.3429958631077802,0,0.3429958631077802,0.3140082737844395
697,697,0.29,0.34,0.55,0.24,0.5,0.0,0.51,0.22,CYT,0.5237150230880762,0.3691776015678948,0.208656877578716,2,0.3561874035653072,0.41571271317976793,0.4880974860328138,0.335034323770436,0.32993135245912786,0.335034323770436,0,0.335034323770436,0.32993135245912786
698,698,0.75,0.67,0.51,0.29,0.5,0.0,0.52,0.36,MIT,0.13889249093554745,0.3835805812130446,0.3971358476159588,0,0.4945919378790543,0.3872401194790974,0.3820263930558479,0.346802417093366,0.30639516581326803,0.34680241709336596,0,0.346802417093366,0.30639516581326803
699,699,0.47,0.47,0.5,0.15,0.5,0.0,0.5,0.48,NUC,0.3888312669722789,0.4115779576519055,0.20208522861901654,2,0.3986330976234079,0.3896678650991836,0.480480900002176,0.3464401657419842,0.3071196685160315,0.3464401657419842,0,0.3464401657419842,0.3071196685160315
700,700,0.51,0.34,0.49,0.16,0.5,0.0,0.53,0.21,NUC,0.3850156028646629,0.37880299542448254,0.161272679622752,2,0.38941897583369,0.3918458137503363,0.4870655657482981,0.3455269117769929,0.3089461764460143,0.3455269117769929,0,0.3455269117769929,0.3089461764460143
701,701,0.64,0.76,0.51,0.18,0.5,0.0,0.46,0.22,NUC,0.1638409709575377,0.4400966287940569,0.3754823549217601,0,0.4923662006405411,0.3735183346187045,0.3984497394408131,0.35228655819390986,0.29542688361218017,0.35228655819390986,0,0.35228655819390986,0.29542688361218017
702,702,0.45,0.41,0.58,0.48,0.5,0.0,0.53,0.64,NUC,0.5787179033946628,0.3947463115964878,0.4613647542067911,1,0.3718036488767596,0.4469011731957503,0.4180993311030082,0.3193322798729601,0.36133544025408,0.3193322798729601,1,0.36133544025408,0.3193322798729601
703,703,0.9,0.54,0.59,0.2,0.5,0.0,0.48,0.22,NUC,0.2852828938400141,0.5064249393014547,0.480467597226485,0,0.476722544168718,0.38214213011982495,0.39219138585126745,0.34727217976262437,0.30545564047475154,0.3472721797626243,0,0.34727217976262437,0.30545564047475154
704,704,0.88,0.59,0.54,0.39,0.5,0.0,0.41,0.3,NUC,0.2761328361791897,0.41614800290636106,0.5087711123371024,0,0.4724484222446634,0.4107206973435712,0.3743871062393049,0.33669887321606834,0.3266022535678633,0.33669887321606834,0,0.33669887321606834,0.3266022535678633
705,705,0.7,0.51,0.47,0.24,0.5,0.0,0.53,0.25,NUC,0.15210405841471192,0.3345572777382949,0.2761608233470505,0,0.469575423976322,0.39126133546501785,0.41478991712478064,0.34663956051849737,0.30672087896300537,0.34663956051849737,0,0.34663956051849737,0.30672087896300537
706,706,0.25,0.36,0.58,0.3,0.5,0.0,0.58,0.31,NUC,0.5574348300848323,0.363293139793462,0.2601295095097498,2,0.353120800540704,0.4287834015121389,0.4753804972124459,0.3294803866766596,0.3410392266466809,0.3294803866766595,1,0.3410392266466809,0.3294803866766595
707,707,0.69,0.62,0.49,0.0,1.0,0.0,0.47,0.22,NUC,0.5598122490400396,0.7407290682022782,0.6179647956953939,0,0.4226606137132109,0.3527122984946597,0.3987828282872383,0.34980173995234626,0.3003965200953076,0.3498017399523463,2,0.3498017399523463,0.3003965200953076
708,708,0.83,0.57,0.42,0.57,0.5,0.0,0.5,0.32,ME2,0.3576742233732789,0.3686503518126359,0.5597579309191197,0,0.445981840211448,0.4411134531491504,0.36437899704289184,0.3237624789691324,0.3524750420617352,0.3237624789691324,1,0.3524750420617352,0.3237624789691324
709,709,0.43,0.38,0.38,0.12,0.5,0.0,0.5,0.22,ME2,0.41546478437044415,0.4290303059927209,0.17864310673326,2,0.3883393443775612,0.3831068893365492,0.4921094907621334,0.3484012687705757,0.3031974624588486,0.3484012687705757,0,0.3484012687705757,0.3031974624588486
710,710,0.78,0.65,0.4,0.16,0.5,0.0,0.63,0.22,MIT,0.1904735286966964,0.5051017598206654,0.4344040163771169,0,0.499449980872212,0.36462857165376855,0.3913400859578723,0.3547780953395259,0.2904438093209482,0.3547780953395259,0,0.3547780953395259,0.2904438093209482
711,711,0.52,0.64,0.34,0.16,0.5,0.0,0.57,0.22,MIT,0.2407309660406901,0.42349473169560586,0.28325410853072003,0,0.4566940257221832,0.3804100968530298,0.4376810707654956,0.3507944323325073,0.2984111353349854,0.3507944323325073,0,0.3507944323325073,0.2984111353349854
712,712,0.75,0.66,0.64,0.39,0.5,0.0,0.46,0.32,MIT,0.2493485225184156,0.34349864218901616,0.4434919140559885,0,0.4646454448046423,0.422895249298432,0.382654020013356,0.3335313300399753,0.3329373399200494,0.3335313300399753,0,0.3335313300399753,0.3329373399200494
713,713,0.41,0.49,0.58,0.22,0.5,0.0,0.52,0.22,MIT,0.35677977657062915,0.2999959861323176,0.11468912056163062,2,0.3801297702754848,0.4023395909351661,0.48425099216591905,0.3411884715270069,0.31762305694598625,0.3411884715270069,0,0.3411884715270069,0.31762305694598625
714,714,0.58,0.51,0.56,0.16,0.5,0.0,0.34,0.22,NUC,0.29373835283921,0.38071597092718745,0.2391005422309979,2,0.42981553214069657,0.3940108722787417,0.4539531197420241,0.34582204330699784,0.3083559133860043,0.34582204330699784,0,0.34582204330699784,0.3083559133860043
715,715,0.48,0.49,0.45,0.23,0.5,0.0,0.51,0.22,ME3,0.27495708394381085,0.2831322415503146,0.10921724959421343,2,0.4002386067995412,0.3969799313503961,0.4723880183342513,0.3436602546974402,0.31267949060511957,0.34366025469744016,0,0.3436602546974402,0.31267949060511957
716,716,0.39,0.42,0.49,0.1,0.5,0.0,0.49,0.65,NUC,0.5776215053911482,0.5705737940359689,0.3812453865278006,2,0.3800278414454959,0.3827156282264027,0.4624880116508986,0.3438190521299652,0.3123618957400697,0.3438190521299652,0,0.3438190521299652,0.3123618957400697
717,717,0.31,0.42,0.48,0.17,0.5,0.0,0.49,0.53,NUC,0.5379139317873114,0.4704923823948486,0.28065618706116563,2,0.3713313542384499,0.3972303549166773,0.48027196962684005,0.3409594641521398,0.31808107169572053,0.3409594641521398,0,0.3409594641521398,0.31808107169572053
718,718,0.39,0.28,0.54,0.14,0.5,0.0,0.59,0.22,MIT,0.5139419515059389,0.4443995106082307,0.2219110697337961,2,0.3678486803504881,0.3943402438855769,0.4926024900949355,0.34286621689397606,0.3142675662120479,0.34286621689397606,0,0.34286621689397606,0.3142675662120479
719,719,0.76,0.67,0.37,0.22,0.5,0.0,0.54,0.22,ME2,0.1238924663422404,0.4531700364008859,0.4182747994110712,0,0.5085843181826301,0.365897576698761,0.3788910459854572,0.3540348348171209,0.2919303303657583,0.3540348348171209,0,0.3540348348171209,0.2919303303657583
720,720,0.49,0.27,0.57,0.18,0.5,0.83,0.54,0.22,POX,0.9426104241464304,0.9132321094952524,0.8502733052543372,2,0.3355808759614061,0.34558592264060395,0.3680431207447161,0.3353113536823129,0.3293772926353742,0.3353113536823129,0,0.3353113536823129,0.3293772926353742
721,721,0.28,0.48,0.56,0.16,0.5,0.0,0.48,0.26,CYT,0.4740845837310385,0.4032037673063231,0.17853344792301865,2,0.3688315140416343,0.3959233986054123,0.4956604293699627,0.342939313174407,0.3141213736511859,0.342939313174407,0,0.342939313174407,0.3141213736511859
722,722,0.69,0.39,0.52,0.12,0.5,0.0,0.38,0.35,CYT,0.34985225951869425,0.4565878816353826,0.30131766466121096,2,0.429785350805486,0.3862752807166711,0.451159301138447,0.34758948673350526,0.30482102653298937,0.3475894867335052,0,0.34758948673350526,0.30482102653298937
723,723,0.64,0.52,0.5,0.26,0.5,0.0,0.51,0.31,NUC,0.16545918069613788,0.2828426146051515,0.2216627711857266,0,0.4513225465661498,0.40133593945166973,0.4266562586885615,0.343144174991987,0.3137116500160259,0.343144174991987,0,0.343144174991987,0.3137116500160259
724,724,0.56,0.48,0.5,0.3,0.5,0.0,0.51,0.22,CYT,0.2328104660005149,0.21414019489122246,0.17414225814576192,2,0.41577547275222826,0.42361103194837374,0.4408980164328512,0.33456371417607034,0.33087257164785927,0.33456371417607034,0,0.33456371417607034,0.33087257164785927
725,725,0.5,0.5,0.54,0.16,0.5,0.0,0.49,0.22,POX,0.2853705126983746,0.33969124321228755,0.11383776736251312,2,0.4045770707949577,0.3831863871477917,0.4802827520163053,0.348906773216031,0.30218645356793805,0.348906773216031,0,0.348906773216031,0.30218645356793805
726,726,0.47,0.43,0.59,0.27,0.5,0.0,0.55,0.22,POX,0.3510298362761907,0.25654022260290626,0.14363633199622766,2,0.38256608902854106,0.4204775267155719,0.4707348217856974,0.3349487185813147,0.33010256283737055,0.3349487185813147,0,0.3349487185813147,0.33010256283737055
727,727,0.68,0.59,0.44,0.49,0.5,0.0,0.4,0.26,POX,0.2640737769160724,0.2402481224129603,0.42111317380756697,1,0.4430357574943614,0.45371812627255104,0.3786495422230113,0.32212760408715746,0.35574479182568514,0.32212760408715746,1,0.35574479182568514,0.32212760408715746
728,728,0.5,0.51,0.57,0.27,0.5,0.0,0.48,0.22,POX,0.27375501633721344,0.2350926882905092,0.14528380178980754,2,0.4020799322712768,0.4179296986766908,0.4572005431430087,0.3363896141940217,0.3272207716119567,0.3363896141940217,0,0.3363896141940217,0.3272207716119567
729,729,0.45,0.46,0.61,0.2,0.5,0.0,0.62,0.22,CYT,0.373894755809496,0.3426367531901359,0.17251086281841838,2,0.3910313246862375,0.4034472199922814,0.4782681526743566,0.3415052968389579,0.3169894063220842,0.3415052968389579,0,0.3415052968389579,0.3169894063220842
730,730,0.53,0.51,0.36,0.13,0.5,0.0,0.52,0.22,ME3,0.2745494953704051,0.4088821963830552,0.20586392374799506,2,0.4329972728286516,0.37856914152530813,0.4637831070727832,0.35158219955977243,0.2968356008804552,0.3515821995597724,0,0.35158219955977243,0.2968356008804552
731,731,0.6,0.54,0.54,0.53,0.5,0.0,0.52,0.27,MIT,0.3210769987195817,0.12083347611652855,0.3817808044357467,1,0.4001170178006345,0.4888230540978596,0.3765509046862761,0.306864267251804,0.3862714654963921,0.306864267251804,1,0.3862714654963921,0.306864267251804
732,732,0.49,0.52,0.53,0.7,0.5,0.0,0.51,0.22,MIT,0.5101000714981235,0.21112663129174328,0.5147568541764403,1,0.3731328498408461,0.5031598748443482,0.3713992907856611,0.2983637513884124,0.403272497223175,0.2983637513884124,1,0.403272497223175,0.2983637513884124
733,733,0.49,0.45,0.53,0.16,0.5,0.0,0.49,0.31,CYT,0.3227684622181429,0.342847853309644,0.07138527099634312,2,0.383360652800892,0.3757397716986855,0.4929261617740532,0.3499473670056047,0.30010526598879067,0.3499473670056047,0,0.3499473670056047,0.30010526598879067
