,mcg,gvh,alm,mit,erl,vac,nuc,distance_from_0,distance_from_1,distance_from_2,distance_from_3,closest,Probability_0,Probability_1,Probability_2,Probability_3
709,0.43,0.38,0.38,0.12,0.5,0.5,0.22,0.16914562074387807,0.42165549310120903,0.43642642345713867,0.358137038450626,0,0.844385934324952,0.6559599832111521,0.6463420517504459,0.6989772816792869
710,0.78,0.65,0.4,0.16,0.5,0.63,0.22,0.42642278449667453,0.18649091696058684,0.5019800688056689,0.5398273123870948,1,0.6528402730196824,0.8298660996236039,0.6053308754933044,0.5828488944681882
711,0.52,0.64,0.34,0.16,0.5,0.57,0.22,0.27384416814318463,0.2447341499214736,0.42345115448472537,0.4244796480910697,1,0.7604505684522335,0.7829126479665903,0.6547831581060789,0.6541100640102451
712,0.75,0.66,0.64,0.39,0.5,0.46,0.32,0.44426839372809585,0.249173750144301,0.33950154698103213,0.48733222124721126,1,0.6412932786335553,0.779444533018563,0.7121251952650901,0.6142629278464781
713,0.41,0.49,0.58,0.22,0.5,0.52,0.22,0.09781300462604538,0.3634385199190842,0.30575701271218964,0.3237856363555758,0,0.9068184587572304,0.6952814718633239,0.7365655737844745,0.7234052975561323
714,0.58,0.51,0.56,0.16,0.5,0.34,0.22,0.22846805075940105,0.298514231095892,0.38271360540730526,0.39453689375317946,0,0.7957517204615296,0.7419197234442482,0.6820081947780272,0.673992096935757
715,0.48,0.49,0.45,0.23,0.5,0.51,0.22,0.08762441227763727,0.281710394140457,0.28743570341172187,0.32325544505024134,0,0.9161048898647551,0.7544921582459355,0.7501847995435527,0.7237889424487356
716,0.39,0.42,0.49,0.1,0.5,0.49,0.65,0.41848461064432213,0.5845900518957431,0.5876258652794069,0.1812983252946085,3,0.6580432563759804,0.5573342931233866,0.5556448958620358,0.834186462649414
717,0.31,0.42,0.48,0.17,0.5,0.49,0.53,0.31590229563472955,0.5456400507728073,0.48732501490320956,0.14147899129146985,3,0.729130685938413,0.5794707739034178,0.6142673544523934,0.86807341249463
718,0.39,0.28,0.54,0.14,0.5,0.59,0.22,0.21679946626159263,0.5201566303334167,0.45418774805860584,0.37543260155477326,0,0.8050914011066227,0.5944274353108665,0.6349635088881282,0.6869920206821841
719,0.76,0.67,0.37,0.22,0.5,0.54,0.22,0.40972922476557777,0.11862078694018123,0.4485484970257136,0.5244557226085458,1,0.6638299745197324,0.8881445329171882,0.6385543428023548,0.5918774222138854
720,0.49,0.27,0.57,0.18,0.5,0.54,0.22,0.20782704638842517,0.4680857020115448,0.4053216872441113,0.3698061421266955,0,0.8123475230007402,0.6261998547706401,0.6667622874328779,0.6908682479057494
721,0.28,0.48,0.56,0.16,0.5,0.48,0.26,0.17965078810220195,0.4812535184965639,0.41189452378229285,0.3254585218139114,0,0.8355619486430645,0.6180082213259155,0.6623941391960412,0.7221961350305619
722,0.69,0.39,0.52,0.12,0.5,0.38,0.35,0.3093276687176,0.35404272823085664,0.4642921308351621,0.3564811425262942,0,0.7339402413638736,0.7018449781204544,0.6285799000716745,0.7001356741352016
723,0.64,0.52,0.5,0.26,0.5,0.51,0.31,0.22487085096222142,0.1716033294796773,0.28718416700902105,0.3136915939070778,1,0.7986193530203823,0.8423132277356408,0.7503735220636875,0.7307443594236862
724,0.56,0.48,0.5,0.3,0.5,0.51,0.22,0.15986018058429846,0.23882385375689183,0.2162552714255093,0.3457635262545241,0,0.8522629435427458,0.7875535947624598,0.8055296469244201,0.7076798150178479
725,0.5,0.5,0.54,0.16,0.5,0.49,0.22,0.09340387893640709,0.29162566549511254,0.34390729095537054,0.33104157926018013,0,0.9108255627404956,0.7470481295310294,0.708994655219845,0.7181753072218044
726,0.47,0.43,0.59,0.27,0.5,0.55,0.22,0.130091507558587,0.3572335631355761,0.26308439946688233,0.33001207802672694,0,0.8780150822277838,0.6996090757612674,0.7686770186427582,0.7189150503042968
727,0.68,0.59,0.44,0.49,0.5,0.4,0.26,0.41686257407656807,0.2655740701696644,0.2321346817831139,0.4907346244596142,2,0.6591114927259865,0.7667656463206747,0.792839335100258,0.612176509119162
728,0.5,0.51,0.57,0.27,0.5,0.48,0.22,0.12917347177737676,0.2801498430707551,0.238025751517997,0.3342461243507822,0,0.8788215015939908,0.7556705009834409,0.7881823939393279,0.7158775656414186
729,0.45,0.46,0.61,0.2,0.5,0.62,0.22,0.16201537561888657,0.3796697933255593,0.3484430526021658,0.34902391589365434,0,0.8504281285809123,0.6840872621010837,0.7057861065617118,0.7053762603645966
730,0.53,0.51,0.36,0.13,0.5,0.52,0.22,0.19426355341108648,0.2797680583208646,0.41208829464980923,0.37660165291306386,0,0.8234408550216296,0.755959059536781,0.6622657989437539,0.6861893609938852
731,0.6,0.54,0.54,0.53,0.5,0.52,0.27,0.37942076900382865,0.3243430704149418,0.11293988688489444,0.4462789666654288,2,0.6842576376804841,0.7230021591765193,0.8932043517982247,0.6400052070374962
732,0.49,0.52,0.53,0.7,0.5,0.51,0.22,0.5098151151844998,0.5133209788487043,0.20201702956544687,0.5759240637437143,2,0.6006066115903844,0.5985046534366304,0.8170810132891655,0.5621851338103963
733,0.49,0.45,0.53,0.16,0.5,0.49,0.31,0.08968777615241712,0.3298449676567929,0.3525548380718838,0.23828594978668127,0,0.914216580933667,0.7190351985030297,0.7028900236201867,0.7879773369239145
734,0.51,0.46,0.57,0.25,0.5,0.53,0.22,0.11393500483503442,0.30276722501549447,0.2646210982000453,0.32826932452072993,0,0.8923159502200981,0.7387710437754469,0.7674967007707587,0.7201690344039394
735,0.49,0.45,0.46,0.18,0.5,0.49,0.31,0.09210386730623263,0.3149071978666428,0.34021859937472154,0.237737423967346,0,0.9120104165601214,0.7298566033761436,0.7116147472200861,0.7884096814034829
736,0.52,0.46,0.51,0.18,0.5,0.5,0.22,0.08381533864764149,0.28920910356878704,0.3278603251988395,0.3260596817884159,0,0.9196010551914587,0.7488556006513314,0.7204636432939683,0.7217621100927212
737,0.55,0.59,0.52,0.1,0.5,0.53,0.22,0.20285569925795124,0.24341297541740511,0.41724783304892865,0.3849995302726813,0,0.8163960394805349,0.783947695784834,0.6588576130174858,0.6804509558309155
738,0.39,0.58,0.5,0.1,0.5,0.51,0.25,0.1682744611805278,0.3613399275865056,0.4270023984729755,0.339803332792443,0,0.8451218497101187,0.6967421163417443,0.6524619873135796,0.7119103184102347
739,0.7,0.84,0.49,0.28,1.0,0.58,0.22,0.6894720750164474,0.5279189590516636,0.6760537666195618,0.7621668120702293,1,0.5018409335121953,0.5898311561522577,0.5086201711578843,0.4666541788228664
740,0.33,0.38,0.45,0.19,0.5,0.54,0.37,0.19523890834462776,0.4856318383288474,0.40929119657743857,0.2163418706049565,0,0.8226380994706379,0.6153082985497426,0.6641208144540982,0.8054598917383905
741,0.61,0.46,0.44,0.47,0.5,0.5,0.37,0.3475456300801037,0.32696211466719066,0.19227507317345782,0.34893237880261524,2,0.7064197792030205,0.7211110620416867,0.8250798799329527,0.7054408314108361
742,0.41,0.48,0.38,0.13,0.5,0.51,0.35,0.18081889016650043,0.38601065325667033,0.4259403314417792,0.24578033209253833,0,0.8345864968305572,0.6797632839490081,0.6531553137938406,0.7820940070112393
743,0.37,0.42,0.6,0.13,0.5,0.51,0.22,0.1449691420780521,0.4545365769549905,0.4127922417588485,0.3445160445855198,0,0.8650489863129915,0.6347420538952742,0.6617997629007796,0.708563183493038
744,0.45,0.58,0.59,0.44,0.5,0.56,0.22,0.29294542269482365,0.3509653660915237,0.14994942418788623,0.4144252036511488,2,0.7460628576863643,0.7040081359867426,0.8607515085307849,0.660719950993426
745,0.74,0.89,0.32,0.24,0.5,0.54,0.32,0.5660094146582041,0.2789613625915711,0.5697787772674258,0.6125524235879883,1,0.56778672515304,0.756569134520988,0.5656505596217123,0.5419657759239093
746,0.28,0.46,0.26,0.18,0.5,0.39,0.22,0.31702128135633456,0.5247765775181849,0.4890635430514218,0.44428741257979804,0,0.7283152554243004,0.5916875459000662,0.6132003611338565,0.6412810820877739
747,0.51,0.46,0.49,0.21,0.5,0.55,0.22,0.09071987510122344,0.28786801236605486,0.3061978097926923,0.3247942502213545,0,0.9132735057186889,0.7498605580286104,0.736240969377545,0.7226760287795632
748,0.8,0.82,0.57,0.26,0.5,0.57,0.27,0.5231815724238131,0.23079702750664305,0.5046031367447075,0.5946190886041312,1,0.5926320435891292,0.793900589665019,0.6037451321467773,0.5517727023538538
749,0.46,0.49,0.45,0.28,0.5,0.55,0.22,0.12156196458905058,0.2990998932911405,0.2503492476135393,0.3290089064636508,0,0.8855361797633069,0.7414853363247909,0.7785288362476485,0.719636607301248
750,0.4,0.36,0.55,0.15,0.5,0.53,0.22,0.1299816483596605,0.4511449441803877,0.3988638775816743,0.3357779929245027,0,0.878111545559958,0.6368985207533369,0.6710820444471686,0.7147817748140307
751,0.67,0.46,0.58,0.3,0.5,0.57,0.27,0.26939906913396366,0.25137279566145454,0.28302084057686155,0.3729643630267683,1,0.7638383705001155,0.777732382251062,0.7535040842362986,0.6886897752257298
752,0.5,0.32,0.49,0.49,0.5,0.48,0.32,0.3351813846701854,0.4646923789307682,0.20206901949039127,0.3672471533497822,2,0.7152083467564384,0.6283283625058084,0.8170385344128575,0.6926384359781762
753,0.45,0.53,0.47,0.43,0.5,0.5,0.27,0.2475611282153815,0.3299262430861126,0.11433015541023045,0.34552443952662026,2,0.7807024964019377,0.7189767609833747,0.8919634207148176,0.707849032097197
754,0.75,0.6,0.43,0.35,0.5,0.45,0.27,0.38304448037612276,0.13765855077529407,0.32276373162568023,0.46583816274081796,1,0.6817825726662596,0.8713961785041585,0.7241449267022322,0.6276088463243663
755,0.56,0.68,0.52,0.39,0.5,0.36,0.22,0.3486290324627478,0.2544855989635079,0.2524800474336414,0.46511459099304736,2,0.7056548567653005,0.7753152183531263,0.7768717132690873,0.6280631306880627
756,0.48,0.45,0.59,0.35,0.5,0.55,0.3,0.19155303566385432,0.351749076521088,0.19273996824866715,0.28258661303349225,0,0.8256758336792718,0.7034566136132187,0.8246963935074997,0.753831347511937
757,0.26,0.28,0.6,0.2,0.5,0.54,0.31,0.280233945590794,0.6069440139105452,0.4619314106375605,0.34057700137522595,0,0.7556069498624313,0.5450138815493332,0.6300655542545357,0.711359748769801
758,0.59,0.45,0.58,0.21,0.5,0.49,0.22,0.1672026618237525,0.27733309344089474,0.3148454969618207,0.355480386205557,0,0.846028136356999,0.7578020361785546,0.7299016375782734,0.7008366900510139
759,0.48,0.52,0.49,0.35,0.5,0.51,0.22,0.1728505459486592,0.2799480149854753,0.16419896589964864,0.347394547515528,2,0.8412633356634057,0.7558230319057511,0.8485731679588969,0.7065265149776837
760,0.59,0.58,0.47,0.61,0.5,0.44,0.3,0.46292634178404474,0.38507088535292033,0.18161032130877164,0.49991213058915174,2,0.6294389941540459,0.6804024039305965,0.8339262403942626,0.6065839575459541
761,0.5,0.57,0.62,0.25,0.5,0.51,0.22,0.18180710808970277,0.27805070660247205,0.2787832920602053,0.36076257886619173,0,0.8337621508797346,0.7572584225390027,0.7567038691845677,0.6971444956564171
762,0.57,0.49,0.5,0.2,0.5,0.51,0.28,0.13545305146959644,0.2302941246491777,0.3135322581060875,0.290410962601404,0,0.8733201630642513,0.7942999449501452,0.7308608024380383,0.7479561224148564
763,0.62,0.43,0.49,0.29,0.5,0.5,0.27,0.20224304858773753,0.25025035248805266,0.2569928676363595,0.3275089896631621,0,0.8168963583059651,0.7786058327618314,0.7733737297284486,0.7207168122450415
764,0.45,0.41,0.49,0.14,1.0,0.53,0.3,0.5061943887249624,0.619201115574811,0.6285717754346772,0.5563294132867351,0,0.6027851854707594,0.5383743647356689,0.5333530051562237,0.5733095889704758
765,0.47,0.49,0.6,0.15,0.5,0.38,0.22,0.16768130688257635,0.36629443857638494,0.3782377842190246,0.3593101793393168,0,0.8456232860674304,0.6932986372905905,0.6850675830368058,0.6981577636489273
766,0.41,0.48,0.54,0.24,0.5,0.37,0.51,0.2995235503922725,0.46068303865977195,0.40123543192380917,0.14555325287088708,3,0.741171267330149,0.6308526015983481,0.6694924225930748,0.8645438494060769
767,0.46,0.46,0.53,0.23,0.5,0.51,0.22,0.05321002153856522,0.32518871857509246,0.2820154764794702,0.31322635492770445,0,0.9481808531675371,0.7223910121749159,0.7542620111222272,0.7310844092797377
768,0.48,0.42,0.48,0.19,0.5,0.58,0.22,0.10304245275662226,0.3432926981477382,0.34222203647815186,0.327568355002546,0,0.9020886765175805,0.7094305321652905,0.7101904990043997,0.7206740279168484
769,0.43,0.45,0.53,0.19,0.5,0.56,0.22,0.07316983361974332,0.3627969345680707,0.335062953421376,0.3188711416494942,0,0.9294429659576056,0.6957276974010799,0.7152930547900438,0.7269692193255973
770,0.28,0.36,0.55,0.15,0.5,0.57,0.22,0.21407003413747874,0.5411915394743857,0.45131735045606447,0.37306117234333713,0,0.8072918450547786,0.5820542983465697,0.6367887249164074,0.6886231068663734
771,0.48,0.46,0.58,0.26,0.5,0.44,0.22,0.1224658823858751,0.33304135369083043,0.25890517306111926,0.33045578705641415,0,0.8847360895130723,0.7167405536755692,0.7718962161286197,0.7185961319636048
772,0.74,0.72,0.5,0.28,0.5,0.5,0.27,0.40665388707594413,0.09166665234576299,0.3909447160286851,0.49136818564671114,1,0.6658746182333496,0.9124092483396027,0.6764175500540689,0.6117887806811458
773,0.74,0.72,0.5,0.28,0.5,0.49,0.27,0.4067604536858167,0.09338183151248859,0.3907512130327269,0.49152220982843664,1,0.6658036620135334,0.9108456443191659,0.6765484515410296,0.6116945576713099
774,0.38,0.62,0.52,0.14,0.5,0.53,0.22,0.19147907502966693,0.352495071103525,0.4039010897713454,0.37297553461493455,0,0.8257369034459153,0.7029320344814066,0.6677101613675903,0.6886820815101622
775,0.77,0.72,0.48,0.26,0.5,0.51,0.22,0.4269573344867583,0.10126314446846509,0.4235136614218215,0.5369147195672354,1,0.6524913905140909,0.9036951992020789,0.6547422308955342,0.5845489705861866
776,0.44,0.42,0.57,0.22,0.5,0.5,0.25,0.07615343152514338,0.3757319713342392,0.30488315364628454,0.28844106750131177,0,0.9266740146439224,0.6867863868142763,0.7372095096023584,0.7494309696857646
777,0.74,0.74,0.51,0.27,0.5,0.5,0.22,0.41854217632814505,0.11148480662763292,0.40774842659918453,0.5295657806995869,1,0.6580053767562356,0.8945049818472987,0.665146190865165,0.5888606088142153
778,0.39,0.81,0.35,0.28,0.5,0.51,0.45,0.44810477831479434,0.41078647589163414,0.4791334505414168,0.4143330309454065,1,0.6388377441827927,0.6631285104088621,0.6193198306111007,0.660780854145808
779,0.53,0.54,0.43,0.18,0.5,0.53,0.31,0.1598276124897337,0.23340707381911266,0.34835742713651097,0.27640986973688714,0,0.8522907005748795,0.7918311741684363,0.7058465424131258,0.7585019800339633
780,0.38,0.45,0.37,0.19,0.5,0.52,0.3,0.16045357576467295,0.40128762834097614,0.3810742748120405,0.2777157309175588,0,0.8517573648384542,0.6694574783992838,0.6831271485949714,0.7575121281879884
781,0.4,0.37,0.54,0.13,0.5,0.48,0.22,0.12678774411588103,0.44853128250342006,0.41076987308931046,0.33709283996345824,0,0.8809206333425647,0.6385653353049396,0.6631395202918329,0.7138425637086984
782,0.31,0.3,0.34,0.19,0.5,0.55,0.3,0.2733330704636447,0.551142968977858,0.46865527948669206,0.34805359497762933,0,0.760839332312865,0.576290751359197,0.6258432869945488,0.7060610338749983
783,0.5,0.42,0.57,0.49,0.5,0.48,0.27,0.3075165285817535,0.4070010769046614,0.09742459906694154,0.3837655888678322,2,0.7352707144652494,0.6656434734665758,0.9071707404973741,0.6812911106836117
784,0.59,0.61,0.51,0.62,0.5,0.51,0.38,0.490885767423011,0.4047183935168129,0.22477616780387996,0.4805606384204536,2,0.6120839899394395,0.6671646623013983,0.7986949724029234,0.6184365752911715
785,0.45,0.4,0.43,0.22,0.5,0.51,0.48,0.25093640387402766,0.43075921323862604,0.3971483937031618,0.10477316492290822,3,0.7780718523410847,0.650015407037583,0.6722342628990958,0.900528770933223
786,0.47,0.54,0.53,0.77,0.5,0.52,0.36,0.5903678615584879,0.5870892518561661,0.296085025658713,0.5809866363725747,2,0.554123406537407,0.555943142386098,0.7437241896926481,0.5593462228993058
787,0.77,0.78,0.51,0.28,0.5,0.33,0.22,0.4984839717308088,0.23781284461803692,0.47096802464121357,0.5965150407707596,1,0.6074508746986078,0.7883502212745894,0.6243975434276917,0.5507275587875199
788,0.74,0.71,0.52,0.3,0.5,0.27,0.22,0.46578692179278675,0.26304629794472295,0.4322026324868514,0.5668354400423135,1,0.6276410064205946,0.7687063069651787,0.6490778391020063,0.567317912557512
789,0.77,0.73,0.51,0.27,0.5,0.34,0.22,0.46221366907920386,0.2082637501943932,0.44522296130867234,0.5659146230063398,1,0.6298877380293045,0.8119928451958874,0.6406814129401684,0.5678405491456161
790,0.47,0.61,0.5,0.23,0.5,0.49,0.22,0.16356744423460917,0.24470750021101817,0.2972082249432922,0.3551442187167953,0,0.849109229548272,0.7829335126399881,0.7428893081717968,0.7010723281658581
791,0.78,0.69,0.44,0.26,0.5,0.54,0.22,0.42324879071020993,0.096762183107943,0.4248311058170538,0.5334931265611236,1,0.6549156759053911,0.9077718639483189,0.6538802123685383,0.5865524849063222
792,0.49,0.6,0.3,0.34,0.5,0.5,0.43,0.34464014126803094,0.33104777634767923,0.3485383012831411,0.30795188022223086,3,0.708475258608323,0.7181708566403763,0.705718884567465,0.734950682821717
793,0.27,0.56,0.3,0.14,0.5,0.52,0.39,0.32785837291052067,0.5021301217914041,0.5131628302191037,0.3343209111669778,0,0.7204650498480962,0.6052400506025224,0.5985993136123722,0.7158240294394245
794,0.4,0.39,0.33,0.17,0.5,0.51,0.31,0.20445539506530827,0.4359304805217583,0.4225094573840741,0.29637565216979944,0,0.8150910981918708,0.6466626800249428,0.6554000559274792,0.7435080751320187
795,0.55,0.51,0.54,0.2,0.5,0.56,0.22,0.14147553061428922,0.24493245106980285,0.3158394809289021,0.34558874801507883,0,0.8680764166216779,0.7827574108818118,0.729176487506451,0.7078035128595384
796,0.95,0.71,0.27,0.39,0.5,0.31,0.22,0.6714191712235846,0.39553836885849064,0.5936753119616529,0.7451898896546562,1,0.5109828907569586,0.6733174485076888,0.5522936983555495,0.47464416136610554
797,0.97,0.71,0.29,0.42,0.5,0.35,0.22,0.6791796959706383,0.392633093570539,0.5850216885148497,0.7511100485127675,1,0.5070327428233449,0.6752764654155468,0.5570937791444451,0.4718424938708606
798,0.44,0.43,0.34,0.21,0.5,0.55,0.4,0.23206948498121632,0.4000152440121927,0.39742759763320085,0.21983497466955257,3,0.7928910273743922,0.6703098277465686,0.6720465986505044,0.8026512448205452
799,0.39,0.49,0.3,0.19,0.5,0.52,0.31,0.2255503333653901,0.39618637623913383,0.4103400388230932,0.31328177674981084,0,0.7980768895412403,0.6728812751685744,0.663424621649714,0.7310438923724327
800,0.38,0.48,0.51,0.13,0.5,0.5,0.32,0.12010416725750542,0.4005013431649346,0.400791179181974,0.24053395343408296,0,0.886828053459378,0.6699840698889502,0.6697899125129132,0.7862079505351033
801,0.37,0.51,0.39,0.18,0.5,0.51,0.27,0.15119803683814265,0.3771276162261192,0.37756066625780166,0.3048399843983115,0,0.8596774339995726,0.6858285454603782,0.6855316116852685,0.7372413350694224
802,0.27,0.49,0.36,0.26,0.5,0.49,0.26,0.23836778275304774,0.4719438907559292,0.37803333128466055,0.3551481294695785,0,0.7879128570393306,0.6237885122377319,0.6852076614336271,0.7010695864506605
803,0.49,0.48,0.52,0.2,0.5,0.55,0.22,0.07984594033978669,0.29577070744778444,0.31161405168771944,0.3226791913532811,0,0.9232585723326566,0.7439579924916904,0.7322640897873238,0.7242061486994177
804,0.36,0.39,0.54,0.16,0.5,0.5,0.28,0.1215838727433163,0.45572432369827476,0.3906909925542414,0.2765028118787435,0,0.8855167795125853,0.6339885886394652,0.6765891948392782,0.7584314865112969
805,0.54,0.53,0.48,0.14,0.5,0.49,0.33,0.16029655885122357,0.25484839157528705,0.37737032107207835,0.2595501974124695,0,0.851891115651184,0.7750339907368432,0.6856621117468492,0.7713984848141677
806,0.37,0.48,0.5,0.26,0.5,0.52,0.39,0.17422696463433543,0.4041504147727363,0.3156398696192711,0.16420997560429412,3,0.840106201621768,0.6675437052823727,0.729322053907941,0.8485638254703768
807,0.25,0.39,0.5,0.23,0.5,0.5,0.28,0.209183409102994,0.5289234552646447,0.39280926100152547,0.3158998161850377,0,0.8112464320174554,0.589238970463539,0.6751575141734039,0.7291324937835089
808,0.49,0.71,0.54,0.13,0.5,0.58,0.22,0.2835025207533267,0.2772154889723736,0.4368661771126657,0.4326127656193836,1,0.7531412236544267,0.7578911623249774,0.6460578829571801,0.6488116853575634
809,0.56,0.5,0.56,0.26,0.5,0.53,0.27,0.15403632743406462,0.2405727310407286,0.2551732768979741,0.3028194813914475,0,0.8572408790842952,0.7861774638635597,0.7747822344668421,0.7387324392867143
810,0.41,0.53,0.41,0.15,0.5,0.54,0.25,0.14140876763499272,0.34052264785620895,0.38840867704328397,0.3223411313761428,0,0.8681343739241881,0.7113984147262395,0.6781351483589867,0.7244510152009404
811,0.5,0.45,0.53,0.21,0.5,0.28,0.22,0.22988906441353082,0.383757008820615,0.36378374252690815,0.38885647806408935,0,0.794621749443723,0.6812969562185874,0.6950414864070216,0.6778315467289407
812,0.46,0.37,0.48,0.36,0.5,0.48,0.22,0.18865799500627026,0.39314859611925307,0.20873558417287882,0.34945342159684273,0,0.8280696622313091,0.6749284483860781,0.8116098097529114,0.7050733622907578
813,0.66,0.55,0.34,0.2,0.5,0.62,0.22,0.31442106197415887,0.20769757436873346,0.4143932970068346,0.4494545144198769,1,0.7302114991242024,0.8124527060842208,0.6607410326862149,0.6379760634657836
814,0.42,0.65,0.58,0.34,0.5,0.5,0.22,0.25515712075321184,0.31909613029566886,0.2418120450027176,0.39753186382305206,2,0.7747947520618992,0.7268056779033021,0.7852037466512882,0.6719765305651902
815,0.45,0.47,0.53,0.15,0.5,0.52,0.27,0.06353069342567184,0.3430139534388188,0.36053059343955185,0.2746430501156944,0,0.9384453147570956,0.7096283097359226,0.697306241780318,0.7598433008019985
816,0.42,0.28,0.51,0.23,0.5,0.53,0.27,0.1832074304346546,0.47797946541161906,0.36654753951137337,0.30907060408616205,0,0.8325954321912593,0.6200349290133191,0.6931231849617768,0.7341289356937973
817,0.51,0.48,0.46,0.29,0.5,0.54,0.22,0.13458059270223974,0.26722518012232543,0.23255422694447178,0.3342793650014022,0,0.8740824313727082,0.765500676520166,0.7925067729607788,0.7158537698008692
818,0.75,0.69,0.48,0.13,0.5,0.57,0.4,0.42705061349796336,0.2178698416621772,0.5153899946846091,0.4385704991841444,1,0.652430529600931,0.8042301121091656,0.5972676179950608,0.6449577300215709
819,0.69,0.7,0.5,0.3,0.5,0.54,0.22,0.3656836429635834,0.08522276737946953,0.343539347958558,0.4850325584480176,1,0.6937222304078484,0.9183076926158847,0.7092555728364718,0.6156771509454418
820,0.63,0.55,0.53,0.51,0.5,0.55,0.22,0.38091049815250355,0.2962223872169534,0.1500754641516361,0.4798578197748517,2,0.6832390380395968,0.743622037595097,0.8606430262785452,0.6188713768228224
821,0.55,0.63,0.54,0.16,0.5,0.45,0.27,0.21791511297928312,0.21304866034316708,0.3703858395651934,0.3527860139567874,1,0.8041937043768534,0.8081168130182911,0.6904678694125047,0.7027275511775654
822,0.46,0.62,0.54,0.25,0.5,0.46,0.22,0.18379329332977887,0.26529014702548004,0.28439519710010297,0.3634494072680798,0,0.832107788281073,0.7669833797421467,0.75246921228724,0.6952739021324967
823,0.53,0.59,0.48,0.14,0.5,0.51,0.22,0.17527377091241708,0.22394491705979092,0.3782977657377557,0.36823856168275637,0,0.8392272333106927,0.7993591642097552,0.6850264928750793,0.6919520887424107
824,0.42,0.53,0.57,0.17,0.5,0.49,0.22,0.10950725583168387,0.3446840915655463,0.3477526256375473,0.33372839002725735,0,0.8962756611131764,0.7084441215941705,0.706273568580032,0.7162482959902247
825,0.52,0.46,0.56,0.2,0.5,0.5,0.22,0.09793422633346378,0.29846324963747684,0.30918970744905133,0.3279031436926438,0,0.9067085393377858,0.7419575485579578,0.7340415036755888,0.7204327947863698
826,0.53,0.43,0.57,0.24,0.5,0.39,0.28,0.16388687957766337,0.334715788707748,0.2953419147716786,0.29812315590702293,0,0.8488380373667305,0.7155414224083121,0.7442770646332112,0.7422099265821446
827,0.33,0.35,0.56,0.19,0.5,0.5,0.22,0.16643483946219828,0.5009793522533267,0.39234904229620515,0.3463675383801411,0,0.8466779851308814,0.6059369433205297,0.6754683058010388,0.7072524968941785
828,0.45,0.48,0.56,0.56,0.5,0.47,0.22,0.3691998728352675,0.445706433011283,0.09481050308352401,0.46267300005171236,2,0.6912872271031545,0.6403717364725598,0.9095452741636446,0.6295984775202655
829,0.56,0.48,0.5,0.17,0.5,0.51,0.26,0.12346421720346695,0.2510049796118793,0.34008642930012756,0.3061402628410831,0,0.8838532674198717,0.7780184973191596,0.7117088076101559,0.7362833390200927
830,0.77,0.57,0.45,0.17,0.5,0.53,0.22,0.3542222990478435,0.15159975361855382,0.4404370895080007,0.48245860441788363,1,0.7017189585593916,0.8593321565051192,0.6437549810324429,0.6172639168846127
831,0.56,0.59,0.54,0.18,0.5,0.48,0.46,0.2798747105539031,0.28968602407362265,0.3993407881852247,0.2145173509666312,3,0.7558784391142462,0.7484985412114719,0.6707620746088884,0.8069308105808661
832,0.33,0.39,0.52,0.09,0.5,0.47,0.28,0.1755788044201978,0.4964109080641082,0.46388381213275454,0.3099053161480968,0,0.8389712799230553,0.6087114652270038,0.6288366134076927,0.7335164050950627
833,0.48,0.41,0.54,0.39,0.5,0.51,0.22,0.2056291917591342,0.36949125787362325,0.1535379609234497,0.3577626067025865,2,0.8141349082517279,0.6910858256920742,0.8576682057037546,0.6992390499688268
834,0.3,0.3,0.46,0.32,0.5,0.45,0.22,0.2547197555152753,0.546001824670562,0.3520455798877191,0.3862708814624015,0,0.7751336944683969,0.579261174419005,0.7032480672778765,0.6795864133836572
835,0.38,0.26,0.6,0.1,0.5,0.48,0.44,0.31211583472422094,0.5897609622072175,0.5283221797469781,0.2628496073574451,3,0.7318967442604141,0.5544598057432628,0.58959337196633,0.7688575191306571
836,0.68,0.39,0.5,0.15,0.5,0.48,0.37,0.2784044366799477,0.32246989491004135,0.42855821161033486,0.3086501516085212,0,0.7569906048289111,0.7243577383335451,0.6514476676326335,0.7344376669225745
837,0.62,0.41,0.52,0.17,0.5,0.48,0.22,0.18784640021177407,0.29019587301940736,0.36548683715505603,0.36859104781913454,0,0.8287419920514428,0.7481170172873637,0.6938587724079859,0.6917082282053453
838,0.52,0.37,0.48,0.13,0.5,0.55,0.22,0.1474022805119546,0.3706719610228301,0.4050614098882604,0.3484324810716429,0,0.8629467609170152,0.6902703399993064,0.6669358531446645,0.7057935678405185
839,0.32,0.48,0.49,0.17,0.5,0.47,0.22,0.13660293584768635,0.43481782767984695,0.3846617497842122,0.3399095868007756,0,0.8723165229972771,0.6473825915251482,0.6806808377097764,0.7118346791038912
840,0.34,0.35,0.58,0.2,0.5,0.46,0.32,0.18394933993058998,0.503550315340796,0.3885817213714854,0.263561977697776,0,0.8319779508198141,0.6043811026673528,0.6780178110703781,0.7683100028784117
841,0.33,0.21,0.53,0.15,1.0,0.52,0.5,0.6215389973914214,0.8124867132515151,0.7427396183984323,0.5647574941504311,3,0.537117179245988,0.443753206079149,0.47580859431734257,0.5684979941315127
842,0.49,0.45,0.57,0.24,0.5,0.47,0.38,0.16166004401332848,0.34842277096394253,0.30238817987296374,0.17587771787102133,0,0.8507303662673739,0.7058004212053498,0.7390511244292846,0.8387205375996253
